local_site_name,count
Quincy-3rd Ave NE,404
Lovell Mobile,401
Cody Mobile,400
"TVA PSD SITE IN LOUDON CO., TN",397
OPEN AREA NE OF VISITOR PARKING LOT AND ADJACENT TO AIRPORT RD,396
549 S. SILVER LAKE RD IN CASTLEROCK - COWLITZ_COUNTY,395
Atlantic Rim Meteorological Station,390
WEATHER STATION - TALIHINA MESONET SITE,388
"Vogelaar Park, Glenwood Springs",385
Eagleville Ozone Monitor,384
"TVA PSD SITE IN ACKERMAN , MS",377
Seedskadee,372
Sheridan Mobile,372
CHIWAUKEE PRAIRIE STATELINE,372
"TVA PSD SITE 8.0KM S-SW FROM DOWNTOWN, KNOXVILLE",368
EAST OF GE PROPERTY,368
"TVA PSD SITE AT ROSCOE TURNER AIRPORT, CORINTH, MS",366
A.E. STALEY MANUFACTURING CO  SAGAMORE PLANT,366
Red Leaf AQ,365
"TVA PSD SITE IN TUPELO, MS",365
"TVA PSD SITE IN MUHLENBERG COUNTY, GREENVILLE, KY",365
Hermiston - Municipal Airport (HMA),365
MUSCLE SHOALS,363
"OLD DOVER HIGHWAY CADIZ,KY",363
Indpls- Harding St.,360
NE OF N. PECAN ST. & E. WEATHERFORD ST. INTERSECTION,360
TVA PSD SITE,358
Cheyenne Mobile,353
Rock Springs - Mobile #1,352
San Francisco - Bayview Hunters Point,352
2401 S 192ND SEATAC (TYEE VALLEY GOLF COURSE),350
Jefferson County Airport,349
HOPKINSVILLE,349
AT THE FIRE STATION,346
AT TYLER AIRPORT,344
"TVA PSD SITE NEAR BATESVILLE, MISSISSIPPI",337
Laramie Mobile,337
Beaver Creek Air Quality Station,335
Torrington Mobile,329
I-4 Near Road,319
ROCHESTER 2,319
Neale Elementary School,316
Chippewa,316
BCSP,312
Walnut Community Center,304
MILWAUKEE - UWM UPARK,299
FLAT AGRICULTURAL TERRAIN. INSIDE PG&E GAS PIPELINE MAINTENANCE_YARD,290
Eastwood,282
2800 DIKE ROAD IN WOODLAND WASHINGTON,279
Carson City-NW Corner of Equipment Yard,276
LOCATED IN THE NAS FIRE STATION.,274
SF-USD,271
"TENNESSEE VALLEY AUTHORITY PSD SITE IN BRADLEY COUNTY, TN",268
EAST OF BATTLEGROUND RD. & MARKER DR. INTERSECTION,245
Tracy Ranch,240
Stanton Air Field,225
Laramie I-80 Mobile,219
75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,211
SALT RIVER PIMA - MARICOPA ADMINISTRATION COMPLEX,208
Bethany sch.,204
Butner,203
5 MILES SOUTH OF HASKELL AT OSU RESEARCH STATION,200
Crouse,191
Cherry Grove,187
Fuquay-Varina,184
LEROY WOOD SCHOOL,179
Franklinton,174
County Line,172
Yosemite National Park - Merced River Site,170
Kemmerer Mobile,169
LONG CREEK,157
"LMDS SITE, WP&L TRAILER",156
Perris,156
North Shore Mining Industrial Site NM7,153
Modesto-14th St.,141
Inland Port,120
TRAILER LOCATED 1/2 MI S OF INTERSECTION W/HWY V IN WILSON TWNSHP,119
Pittsboro,118
ON NEWPORT NEWS SCHOOL MAINTENANCE FACILITY,116
Union Cross,112
Stockton - University Park,109
Lake Montebello,101
Big Bend NP - K-Bar Ranch Road,98
ACADIA NATIONAL PARK RANGER STATION;SITE MOVED JANUARY 1998,92
Daniela Banu NCORE,92
Memphis NCORE site,92
Ted Walker Park,90
PENNSUCO,85
Waveland,84
PM10 MONITOR ON GROUND ON WEST SIDE OF BUILDING; SO2 IN LAB,82
Taft NCore PAMS,80
GRAFTON,70
Stellantis-FCA Mack Avenue Assembly Plant Fiat Chrylser Automobiles,61
GT Craig NCore PAMS,59
KPW - Kennebunkport Parson'd Way,56
Near road (moved from Providence; Par/Hayes),50
ENUMCLAW - MUD MTN (Army Corp of Engineers site),48
Lancaster-N. Beech St.,46
San Jose,46
Santa Clarita-Honby St.,31
Lancaster - Fairgrounds,31
Miles City - Pines Hills,31
MILLBROOK,29
ADEQ,20
