local_site_name,count
Pasadena North,3940
"TRANSPORT STUDY - MOUNTAIN TERRAIN, VERY MINIMAL TRAFFIC.",3924
Franklin Oak Grove,3920
"CRUZ BAY, ST JOHN U.S. VIRGIN ISLANDS",3907
SUNNYVALE LONG CREEK,3864
DENVER - FIREHOUSE #6,3858
Chaco Culture NHP - Radio Repeater,3844
Borger FM 1559,3842
Thunder Basin,3841
Tualatin Bradbury Court (TBC) - Near Road Site,3838
Anaheim (1010 Harbor Blvd),3838
Redwood NP,3836
GERONIMO,3832
Orange 1st Street,3818
Richland Southeast 1220 Road,3808
Port Arthur West 7th Street Gate 2,3804
Amarillo Xcel El Rancho,3804
"AT CBTIS, CORNER OF CALZADA CUAUHTEMOC & CALLE RIO ELOITA, MEXICALI",3804
San Antonio Gardner Road,3802
CITY OFFICE BUILDING,3794
GILSON ROAD,3781
Shell Cut,3779
Coso Junction,3774
Big Lake - Visibility,3773
Hallsville Red Oak Road,3758
Mesquite,3758
TAYLORS,3746
GREENVILLE HEALTH DEPT,3734
Cookville FM 4855,3732
Ryder,3724
Big Spring Midway,3714
Kaukauna,3712
Northwest,3698
Ontario-Route 60 Near Road,3652
Long Beach-Route 710 Near Road,3650
Apex,3648
Kirkwood,3619
SEACOAST SCIENCE CENTER,3602
PSI/ Duke Energy- Wabash River Network/ Wabash Tower,3599
Lassen Volcanic National Park,3592
North East Airport (NEA),3579
Bill Stanley,3566
TULSA NORTH (SKIATOOK),3551
RPL- Substation,3548
Southport DRR,3545
CEDAR BLUFF,3540
"Rocky Mountain National Park, Long's Peak",3510
Dirty Socks,3508
South Fayette,3489
Avalon,3480
Temecula,3470
ANNA,3468
Ontario Near Road (Etiwanda),3460
SHEBOYGAN - HAVEN,3458
NEWPORT PARK,3442
New Bloomfield,3430
"Shenandoah National Park, Big Meadows",3412
Savannah,3402
Pinnacles National Park,3388
HERITAGE PARK,3380
"INTERSECTION OF FOUNTAIN AND ACADEMY, SOUTHEAST OF THE CITY",3380
North Pole Fire Station #3,3376
STEEL DYNAMICS,3374
SOUTH OF NEFF & NAVIGATION INTERSECTION,3374
Bakersfield-Golden / M St,3363
DOWN WIND FROM LTV,3356
North Braddock,3349
NE OF AVE. DE LA INDUSTRIA & TOMAS FERNANDEZ INTERSECTION,3328
SHELTER IN HAY FIELD 30 METERS EAST OF FARM POND.,3327
Lone Pine MET,3322
MathScience Innovation Center,3318
Blackstone,3312
CLAIRTON  WEST OF USS CLAIRTON COKE WORKS (UPWIND),3312
WEST OF SHILOH ROAD.,3310
Long Beach (South),3282
Smoky Row Near Road,3274
OZONE AND METEOROLOGY MONITORING STARTED AUGUST 2001.,3257
Quincy-3rd Ave NE,3230
Sutter Buttes (seasonal),3204
HAWAII VOLCANOES NP - THURSTON,3186
Fairfield FM 2570 Ward Ranch,3154
DENTON MUNICIPAL AIRPORT ON AIRPORT ROAD,3148
KENOSHA - WATER TOWER,3104
MANITOWOC - WDLND DUNES,3102
Tatum CR 2181d Martin Creek Lake,3096
La Grande Hall and N St. (LHN),3090
Santa Maria-500 S. Broadway,3087
Beaumont Mary,3074
"VACANT LOT SURROUNDED BY RESIDENCES, NEAR HIGH SCHOOL",3064
Cove City Hall (CCH),3047
"Big Bend National Park, K-Bar Ranch Road",3030
Mecca (Saul Martinez),3028
FIRE STATION,3016
Colville-E 1St,3008
BELLE RIVER MILLS COMPRESSOR STATION,2993
Corpus Christi Palm,2992
"REMER ROAD MONITOR, EAST CHINA TOWNSHIP, MI",2967
Banning-Allesandro,2943
W OF KANE AVE. WEST & 5TH ST. INTERSECTION,2942
San Marcos Peak,2939
CVH,2932
Near Road I-35,2922
Joshua Tree NP - Cottonwood Visitor Center,2919
SANDHILL,2912
LIVONIA-NR,2910
QUEEN VALLEY,2904
Semora DRR,2896
Silverton - (SJW),2856
Mercedes,2848
SHAVER LAKE SUMMMER OZONE SITE,2843
Casper Gaseous,2842
Algonquin Parkway,2824
"PISGAH, HIGHWAY MAINTENANCE",2812
Lake Ilo,2744
Oakland City,2740
"Sequoia and Kings Canyon National Park, Lower Kaweah",2736
CHERRY & GLENN,2732
GOLF LINKS,2728
 COLVILLE - OAK ST S,2716
AUGUSTA QUARRY,2698
CTCLUSI Radar Hill - OR,2696
GRAFTON,2676
Lee Vining,2668
FILLEY STREET,2652
SHEBOYGAN - KOHLER ANDRAE,2612
Calexico-Grant Street,2608
Walker River Paiute Tribe Air Quality Site,2602
HUMBOLDT MOUNTAIN,2592
DENVER MUNICIPAL ANIMAL SHELTER,2580
.7 MILES E FROM OLD SITE ON S SIDE OF ST CHAS ROCK RD.,2560
Rockdale John D. Harper Road,2556
AES/IPL Petersburg/ Doty Orchard,2554
Skyland DRR,2542
PFLIGERVILLE WASTEWATER,2536
Rist Canyon,2535
Long Beach (Hudson),2516
Stn.1 Big Pine Paiute site,2504
SITE MOVED FROM LOST HORSE TO BLACK ROCK CANYON S. OF YUCCA VALLEY,2504
PSI/Duke Energy- Gallagher Network/ Bald Knob,2494
Flint Hills Refinery 423,2484
 Sherwood  -  Lasich and Roy Rogers (SLR),2481
Flint Hills Refinery 420,2478
PSI/Duke Energy- Gibson Network / Mt. Carmel,2476
PSI/ Duke Energy- Cayuga Network/ Cayuga Tower,2474
IRMO,2473
Portland Cully Helensview School (PCH),2454
OAKVILLE - HOWANUT DR (CHEHALIS TRIBE),2444
Yosemite National Park - Merced River Site,2398
SITE LOCATED IN RESTROOM EQUIPMENT ROOM OF STATE PARK,2384
NORTH OF LEXINGTON & EAST ARKANSAS INTERSECTION,2360
Colfax,2357
Newnan,2338
Harbor Masters Office; Jonesport Public Landing,2334
ADM,2331
BURBANK - MAPLE ST,2322
Shadyside,2316
NE OF 5TH STREET & AVENUE K INTERSECTION,2314
29 Palms,2314
LAKE GENEVA,2306
Chico-Salem St.,2284
"Walden - Colorado, Chandler Ranch",2255
Olancha,2242
Leavenworth,2232
FESTUS FORMERLY AT BUICK,2228
TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),2199
Kraftsman,2184
"DAVENPORT, BH FOUNDRY",2174
Cleveland Near Road,2173
FORMERLY ST JOE LEVEE.,2150
Cottonwood,2146
UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,2116
CYPRESS RIVER AIRPORT SITE SPM CAMS 50,2116
UTM COORDINATES = INLET PROBE ON ROOF OF TRAILER,2087
Magna,2082
UTM COORDINATES = INLET PROBE LOCATION ON ROOF OF BUILDING,2078
Hillsboro - Hare Field,2048
FORMERLY FRESNO-OLIVE - LOCATED AT OLIVE AND FISHER STREETS,2024
PAST CATTLE GUARD - EAST OF ROAD,2010
OWLS HEAD MET,2004
Otisville,2000
ON GROUNDS OF GRANTS PASS SEWAGE TREATMENT PLANT NEAR ROGUE RIVER.,1998
POTOSI,1998
Paradox,1962
135 FT NE OF JOHNSON/MILLER,1962
LAY PEAK,1948
Big Piney Site #3,1948
Ridgecrest-California Ave,1934
Indpls-  School 21/ Florence Fay School 21,1932
Point Reyes NS Ranger Station,1930
SHEPHERDSVILLE,1916
TOP OF MICROWAVE HILL,1913
MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,1902
SUL ROSS UNIVERSITY,1896
BAXTER (BAX),1895
Converse County - Mobile #2,1866
Elk Springs,1848
Olancha-Well 404,1830
CPS Pecan Valley,1822
Decatur Thompson,1814
"Great Smoky Mountains National Park, Look Rock",1812
NORTH OF HIGHWAY 76 NEXT TO A HELICOPTER TOURING COMPANY.,1796
Lancaster-Ponderosa St.,1794
North Provo,1787
Mammoth Cave NP - Great Onyx Meadow,1786
San Diego - Sherman Elementary School,1766
Flower Mound Shiloh,1758
HWY 28 TO HWY EE TO MARIES CO RD 404 #22912 - E&M TRAVIS,1753
MONITOR WAS FORMERLY LOCATED AT FESTUS.,1732
Reno4,1702
"Yorkville, King Farm",1702
San Antonio Bulverde Parkway,1694
EAST OF BATTLEGROUND RD. & MARKER DR. INTERSECTION,1692
"Canyonlands National Park, Island in the Sky",1682
WINONA ELEMENTARY SCHOOL,1674
LACROSSE - DOT BUILDING,1674
East Chicago-Marina,1646
"Craters of the Moon National Monument, Visitor Center",1642
Union,1626
Canebrake,1610
A Street,1607
Follansbee Middle School - Jefferson Primary School*,1600
Sinclair-Mobile #2,1598
Floresville Hospital Boulevard,1586
Terrell Temtex,1568
Karnes County,1566
LAKE DUBAY,1560
Platteville Atmospheric Observatory,1534
AIRPORT PROPERTY SEVERAL METERS FROM RUNWAY ACCESS,1519
T&L South,1464
DISH Airfield,1458
Colusa Fairgrounds,1444
SUPERIOR - STP,1440
UTM COORDINATES = INLET PROBE LOCATION ON ROOF OF TRAILER,1438
Bryan Finfeather Road,1438
CONROE AIRPORT; SE OF OAKTREE & AIRPORT RD INTERSECTION,1436
Dave Johnston Air Quality Station,1417
Johnson County,1412
FIRESTATION #1,1410
ARMY RESERVE CENTER ROOF- CORE MONITORING SITE,1404
Salinas-Natividad Rd.,1396
Watsonville Airport,1392
COLUMBUS,1380
Hollister,1372
THIS IS THE CORPUS CHRISTI POTH SITE/NEAR THE COASTAL REFINERY CO.,1360
Davenport,1340
Evergreen,1318
AT THE DALLAS/FORT WORTH AIRPORT,1304
NW OF SAN BENITO AND S. BANDERA AVE.,1290
LOCATED 550 FT NORTH OF US10,1280
MONTEREY AMS,1276
CHANNELVIEW NORTH,1274
Sacramento-Earhart Dr.,1270
Picayune Rancheria,1266
San Jacinto Elementary School - Deer Park Junior High School*,1258
NORTH SPARTANBURG FIRE STATION #2,1256
Everman Johnson Park,1252
Malaga-Malaga Alcoa Highway,1250
Laramie County Mobile,1242
SALTECH (FALLAW),1236
Calvert City Elementary,1214
Intermediate School 143,1160
Mountains Edge Park,1156
"Mesa Verde National Park, Resource Management Area",1108
Life Skills of Trumbull County - Academy of Arts and Humanities*,1108
James Town Mobile,1106
Lowry Avenue,1096
University Medical Center,1074
Voyageurs NP - Black Bay,1054
Lindon,1030
"Eliot, Sawgrass Lane",1026
Yellowstone NP - Lake Village Ranger Station,1026
DUE WEST,1022
Incline,1022
WEST OF WARD & WYATT RD. INTERSECTION,1002
Riverton Mobile,1000
Cooley,990
San Diego-Barrio Logan,990
Fort Mill National Guard,980
Norco,978
Great Basin National Park,974
Oakland-International Blvd.,958
Newcastle Mobile,950
Lincoln,948
Colloocated with monitoring next to Peger Rd used in UAF study,936
Harrah-Yakama Tribe,914
MOSS LANDING HARBOR AREA,908
SB25 trailer at Hollenbeck School,907
Ponemah School,896
SITE IS IN A FIELD SOUTHEAST OF THE NIXON POWER PLANT,893
"POKER FLAT RESEARCH RANGE, 30 MILES NE OF FAIRBANKS OFF STEESE HWY",886
TRENTON,884
Mojave - CA 58 Business,882
CAP SITE,878
PECAN,870
Gillette Mobile,868
Pavillion,860
Joshua Tree National Park - Black Rock,858
APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD,851
Virgin Valley High School,848
JOURNAGAN CLEVER QUARRY 95SOUTH - BETA.,846
HELENA,842
NAVAL BASE # 2,842
Casper Mobile,842
Joshua Tree NP - Pinto Wells,838
Stevens Creek Elementary School,836
Cody Mobile,834
LWD,832
FIRE STATION AT GRAPEVINE,830
Bakersfield-Westwind,824
Lovell Mobile,824
High Street,813
Wilmington-N. Mahar Ave,810
Lone Pine,788
"Vogelaar Park, Glenwood Springs",786
Signal Hill (LBSH),786
North Hollywood (NOHO),782
Vonore Middle School - Vonore Elementary School*,774
Jackson Mobile,772
Nucor Steel,768
Sheridan Mobile,766
BEAVER ISLAND STATE PARK,766
East Jordan,760
Chicora Elementary School,758
Death Valley National Park,756
CORPUS CHRISTI CITGO2 ON DUNN-MEANEY RD. (COUNTY RD 52A &IH37,750
Cheyenne Mobile,744
Torres Martinez Reservation,740
Great Plains State Park,733
Garrett Jr. High,732
Liberty High School,732
Chiricahua National Monument,730
Laramie Mobile,730
Torrington Mobile,730
West Greene High School,726
Bakersfield-Golden/M St,725
SHORT CREEK,700
The Ohio Valley Educational Service Center,694
HAMPTON I,686
Rock Springs - Mobile #1,674
Walnut Community Center,670
LAKE AMISTAD,668
"Rocky Mountain School, Carbondale",666
"Great Smoky Mountains National Park, Clingman's Dome",662
Cabell County Career Technology Center,658
Charles Russell Elementary School ,648
SENECA,634
6493 FIRST STREET SW,618
MILWAUKEE - UWM UPARK,616
Warren Elementary School,614
Pittsboro Elementary School,614
FRANKFORT,610
Lincoln Park Elementary School,602
Mt. Fanny - Visability (MTF),596
Eastwood,582
PARLIER,572
MUSCATINE HS - East Campus School Roof,572
DALE ELEMENTARY SCHOOL,570
Hatcher School,568
"AT CESPM, COMISION ESTATAL DE SERVICIOS PUBLICOS DE MEXICALI",568
Crabbe School,566
Lincoln Elementary,554
Winona,546
Jefferson Elementary School,544
Bushy Fork,534
NEAR HILLTOP WATERTOWER,518
Santa Anita Christian Academy,508
Young Scholars Academy,502
Spain Elementary School,500
Abraham Lincoln Elementary School,496
Roland-Story High School,488
Saint Josaphat School,478
ALCOA P2,472
Felton Elementary School,470
Mojave NP & PRES - Kelso Mountains,470
Sequoia NP-Lower Kaweah,463
Lamkin Elementary,462
Sto-Rox Elementary School - Sto-Rox Middle School*,454
Paulsboro High School,450
AGRICULTURAL SITE APPROX 150 YDS FROM INTERSECTION ARB SITE #16-718,448
OLD YORK CMS,446
Neale Elementary School,446
Laramie I-80 Mobile,438
I-610,432
I C Evans Elementary School,432
South Broadway,422
WEST OF THE CITY NEAR THE FLORISSANT FOSSIL BEDS NATL MONUMENT,420
Riverside Elementary School,420
HOWLAND SEED ORCHARD,416
Soto Street Elementary School,414
Temple Elementary School,412
NW Harllee Elementary School,410
Lapwai High School,394
SF-USD,394
Toledo Elementary School,390
Harriet Tubman Middle School,382
Clairton,380
Seedskadee,372
Central Virginia Training Center - Solid Rock Academy ELC*,370
Foley West,368
"CASS N-S, SO AIRPORT E-W",366
Tarrant Elementary School,364
LOCATE ON THE SOUTH CORNER OF THE HWY 89 & HWY 28 INTERSECTION.,362
"Webster Street, Laconia Special Study",362
Mabel Holmes Middle School,360
MANDAN REF. NW,358
Sunnyside Elementary School,358
MANDAN REFINERY,356
Gasquet,352
Kreutz Creek Valley Elementary School,350
ALLENDALE SUBDIVISION,349
New Hanover,348
Kemmerer Mobile,342
Kenner,322
FLAT AGRICULTURAL TERRAIN. INSIDE PG&E GAS PIPELINE MAINTENANCE_YARD,313
Concord Elementary School,312
Eden Gardens Fundamental Elementary School,300
LAKE STREET,298
North Birmingham Elementary School,298
Riggins School,292
Lewis Elementary School,282
Elm Street Elementary School,280
Colvin Elementary,262
St. Helens Elementary School,260
SAN BERNADINO AIRPORT (NORTON AFB),244
JCG: Jonesport Coast Guard,240
Whitwell Elementary School,236
"DBT, WETUMPKA",236
Olean Middle School ,232
Modesto-14th St.,226
CHESTER,226
EL MONTE AIRPORT - PROFILER FOR SCOS97,220
SCHOOL (EASTSIDE),206
Minnesota International Middle Charter School,188
ROVER STUDY FROM SCOS97,184
SPECIAL OZONE STUDY - TEHACHAPI CA - (WEST OF CABLE TV ANTENNAS),184
Ted Walker Park,180
Taft NCore PAMS,180
APPLE VALLEY SPECIAL PURPOSE MET PROFILER SITE,172
BARSTOW/DAGGETT SPECIAL PURPOSE MET PROFILIER SITE,171
Leech Lake School Air Toxics,170
INTERSECTION OF I-25 AND CIMMARON STREET,168
Jackson-Buena Vista Rd.,166
SITE @ MERCED COUNTY ADULT CORRECTIONAL FACILITY-NW CORNER OF JAIL,151
Chippewa,150
"8229 MINNICK RD., RUBICON TWP. (DETROIT EDISON PROPERTY)",138
GT Craig NCore PAMS,118
FRESHKILLS MET TOWER,64
Von Ormy Highway 16,62
Freeport South Avenue I,62
Fairfield,46
ITEP Flagstaff,1
