local_site_name,count
South Lake Tahoe-Sandy Way,926
SW OF BONNARD & WOZENCRAFT INTERSECTION,925
"COBACH, CALLE GUADALAJARA JUST SOUTH OF AVENIDA REVOLUCION, MEXICALI",922
VILLAGE HALL,919
BROCKTON POST OFFICE,918
Putnam Elementary School,916
Woodland-Gibson Road,916
Superfund Site,916
"Broad Run High School, Ashburn",910
Royal Palm Beach,909
WALDORF,906
Flat Tops,904
CENTRAL FIRE STATION,903
Lyebrook,902
Seabrook Friendship Park,900
Richmond-13th St.,899
Howard County Near Road,898
Guaynabo,897
South Broadway,896
DENVER MUNICIPAL ANIMAL SHELTER,896
SHEPHERDSVILLE,896
Lafreniere Park,894
Yreka,894
Hanford-Irwin,893
Sparks,893
Ojai - East Ojai Ave,892
Pensacola NAS,892
HOPKINSVILLE,892
Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory,892
NW OF BORDER HWY IN ASCARATE PARK,891
Compton,890
Carpinteria,890
Brunswick,889
FMC-Fairfield,889
Sacramento Health Department-Stockton Blvd.,888
WHITEWAY DRIVE TAMPA,888
Lab Annex,885
Fresno-Drummond,883
Skyline Park,882
HYDRAULIC,880
Lincoln Park Elementary,880
NEWBURGH,879
Coloma PAW PAW WWTP,878
Ferro,878
MAYFAIR PUMP STATION,873
Indpls- West St.,873
ANN ST.,872
MSU,869
Arlington Municipal Airport,867
WEST OF WARD & WYATT RD. INTERSECTION,867
Hillcrest Middle School,866
Riverside (Magnolia),866
Montclaire Elementary School,865
Paradise Road,864
Savannah-Market Street,864
Glendora,863
Salmon - Charles St.,861
GRANTS PASS PARKSIDE SCHOOL,860
Beaverton - Highland Park,857
SEARCY,856
Portland Cully Helensview School (PCH),854
Prineville - Davidson Park,853
Belle Ayr BA-4,853
Melbourne,852
SITE IS LOCATED ON WEST SIDE OF THE MAIN RUNWAY NEAR CAP DRIVE,852
Lynwood,850
Patterson Pass,850
Morse Airport - State of Vermont Property,850
CARY GROVE HS,850
BOSTON CITY SQUARE,849
Red Rock Road,849
Hilo,848
Castle Hayne,847
Jenison,846
Floyd Dryden Middle School,845
GRAVES ES,844
Durham Armory,844
North Highlands-Blackfoot,842
National Seashore,841
Park Place,841
Costa Mesa,838
McALESTER MUNICIPAL AIRPORT,838
DUNKIRK,837
Clemmons Middle,836
Cleveland Fire St13,836
Pomona,834
A420110009LAT/LONG POINT IS OF SAMPLING INLET,834
Hagerstown,833
Minneapolis Central Library,832
West Los Angeles,832
Gopher Resources,829
"Prairie State Generating Company, LLC",828
MARION,828
Corpus Christi Tuloso,826
La Habra,826
Magna,823
NAUGHTON POWER PLANT PM10 SITE .25 MILE EAST OF POWER PLANT,822
MESA CO HLTH DEPT BLDG,821
SITE LOCATED IN BORDERLAND STATE PARK.,820
Santa Barbara-W. Carrillo St.,819
LONGMONT - MUNICIPAL BLDG,817
Whiting- Center St.,816
MYRTLE BEACH,815
North East Airport (NEA),815
TVA Fly ash spill site,814
EL DORADO,810
Larwill- Whitko Career Academy,808
Corcoran-Van Dorsten Ave,807
TAKOMA SCHOOL,804
BABYLON,803
Mesa2,803
HOMESTEAD FIRE STATION,802
Jamesville School,799
Pahala,797
Millington,797
Pittsboro,797
Fort Collins - CSU - S. Mason,796
Jacobs,795
KINDELBERGER,793
338 FEET NORTH TO I-696 FREEWAY,793
NASA Langley Research Center,793
Connecticut Hill,792
Merced-Coffee,791
Hollister,789
Santa Cruz,788
Marion Sch.,786
Talahi School,786
UCSB West Campus,786
PONCA CITY SENIOR CENTER,786
WEST OF SHILOH ROAD.,786
PSI/ Duke Energy  Gibson Network- Gibson Tower,785
Soddy-Daisy High School,783
LEBANON AIRPORT ROAD,783
WSDOT FACILITY 6431 CORSON AVE S (GEORGETOWN) SEATTLE,783
NE OF 5TH STREET & AVENUE K INTERSECTION,783
SCHENECTADY,782
Tri County Health Dept. Bldg.,779
Lake Elsinore,778
Merced-M St,778
STUTTGART,778
Jackson PM 2.5 monitor,778
ON GOLDEN HILLS ELEMENTARY ROOF,775
ADDYSTON,775
EMMERSON SCHOOL,775
TROUT LAKE,774
"MUSCATINE, GREENWOOD CEMETARY",773
6ZK Chaparral,772
JUSTICE CENTER,771
Marcellus,771
PS 19,770
East Chicago- Franklin School/ Washington School (Ben. Franklin),769
CARVER HS,769
Gary- Burr St./ pumping station near truck stop,769
Birney - Tongue river,767
Rest,767
6ZN Santa Teresa,766
PM2.5 COLOCATED MONITORS LOCATED ON TOP OF BUILDING,762
1H Substation,760
Branch Street,760
BROADUS,757
NORTH VALLEY,757
North Braddock,757
????,756
5ZS Hobbs Jefferson,755
Colerain,754
Sand Island,753
Michigan City- W. Michigan Blvd./  NIPSCO Gas Station,752
Camp Villere National Guard Training,752
ROCKINGHAM CO. VDOT,752
SEATTLE - OLIVE ST,751
Ft. Pierce,747
McDonald Observatory,746
Davis-UCD Campus,742
Columbus-Airport,741
South Pass,741
NR-285,741
Houston Monroe,739
Madera-City,738
21ST & GREENUP,738
PERSHING SCHOOL,736
Camp Bullis,734
"PUEBLO OF JEMEZ TRIBAL TRUST LANDS, DEPARTMENT OF RESOURCE PROTEC-",734
Kenansville,733
Eagle Mountain Lake,733
Boulder,731
ROOF OF RALEIGH COURT LIBRARY,728
Nojoqui,727
San Juan,726
St. Maries,725
San Luis Obispo,724
Chaska,724
LAT/LON POINT=LOCATION OF PM-2.5 MONITOR INLET,723
Lander SLAM site,723
Hesperia-Olive Street,722
HOT SPRINGS,721
LWD,720
TB - Tukey's Bridge,719
Bayonne,719
NIPSCO Dunes Acres,718
Lebanon,718
Crestline,718
FORT COLLINS - CSU - Edison,718
Waco Mazanec,717
Green Valley,715
Gwinnett,714
Burns - Washington Park (BWS),713
Fresno-Sky Park,713
Lang,712
Joe Neal,712
"JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL",709
HIGHLAND RESERVOIR,709
Pendleton - McKay Creek,709
B.F. Pearson School,708
CREDIT UNION,708
LOCATED APPROXIMATELY 1 MILE NORTH OF I-5 AND I-80 FREEWAYS,707
VANCOUVER - BLAIRMONT DR,707
Reno4,706
NICKS LAKE,706
420 KANSAS,704
SCHOOLCRAFT COLLEGE,704
BEARDEN MIDDLE SCHOOL,703
SUL ROSS UNIVERSITY,702
Greeley - Hospital,702
Bellefonte River Road Park,701
Ivanhoe,699
WINTON,698
MUSCLE SHOALS,698
Sycamore,697
Mandarin,697
Dallas North #2,697
WASHAKIE,696
Barack Rec Center,694
NEWBURYPORT HARBOR ST PARKING LOT,694
SOUTH ROAD BRENTWOOD,692
Gertrude,692
Gates of the arctic,691
Apex,691
HOVE,691
APPLETON - AAL,690
Keller,690
Mitchell Street,688
Grand Canyon West,688
East Charleston Microscale Site,688
Wamsutter,687
BOULDER CHAMBER OF COMMERCE,687
Sheffield,687
Harrison,686
Spring Creek,686
Mountain View 23,684
Nipomo Regional Park (NRP),683
Hammond,681
Evansville Civic Center,679
Jeffersonville- Bates-Bowyer Ave.,678
Columbia,678
ON STATE SCHOOL #44,678
Lewistown,677
CARUS TRAILER/SPANGLER RD,677
HARRIMAN HIGH SCHOOL,676
Alexandria Health Dept.,676
MARTINSBURG BALL FIELD,675
GOODLAND,674
Perris,674
Kalispell Flathead Electric,674
JHS 126,674
WHITE PLAINS,673
S. Pearl Street,671
Malta,671
AIR PRODUCTS,670
ROCK ISLAND ARSENAL,670
SE POLICE STATION,669
Kennesaw,669
Victorville-Amargosa Road,669
Manvel Croix Park,669
Bakersfield-Airport (Planz),669
Vinton,669
Davis Island,669
St Johns Air Monitoring Site,668
Springfield - City Hall,667
San Luis Obispo-Marsh St.,667
Daniel South,667
LACEY - COLLEGE ST,666
Haws Athletic Center,666
STATION LOCATED NEAR INTERSECTION OF 6000 SO & 10000 WEST,665
Tyler Airport Relocated,665
Tillman,664
TOP OF APARTMENT BUILDING - 36 METERS FROM ROUTE 2 (MAIN STREET),664
Moxa Arch,664
UTM COORDINATES AT MET TOWER,664
ST. PHILLIPS- St. Phillips road CAAP trailer,663
Blgs Lockwood Park,663
1ZB Bloomfield,663
Muncie- Central HS,662
Leech Lake Nation: Chatfield,662
NOWPP,660
"SC DEP'T. PROBATION, PAROLE, & PARDONS",660
French Quarters Jackson Square,660
Grier School,659
Water Tower,658
6O La Union,658
ANADARKO PM2.5,658
Brighton Fire #55,658
Cottonwood,657
SITE IS ON A PLATFORM ON GROUNDS OF KENTUCKY WESLEYAN COLLEGE,657
Frisco,657
DHEC,657
Spruce Pine Town Hall,656
West Johnston Co.,656
DODGE CITY,655
Corsicana Airport,655
Worcester ywca,655
Life Skills of Trumbull County - Academy of Arts and Humanities*,654
University Medical Center,652
Kearny Villa Rd.,652
Columbus-Health Department,652
QUEENSBORO COMMUNITY COLLEGE,650
 Davidsonville,650
Fresno-Pacific,650
CROSS STREETS CAL DEL TECNOLOGICO & CHAPULTEPEC,650
Great Smoky Mountains NP - Cove Mountain,650
Roosevelt,648
CASA GRANDE DOWNTOWN,648
District 6,648
Ukiah-Library,647
Morro Bay,646
HAMILTON - PS 46,646
MARSH ELEMENTARY ON THE ROOF,645
REGIONAL OFFICE BUILDING,644
Big Bear,644
Lima,644
DOWN WIND FROM LTV,643
AIR LAB,642
SPOKANE - AUGUSTA AVE,640
Painesville,640
DOYLE SPRINGS ROAD,639
" DAVID TURNHAM ELEMENTARY SCHOOL, Corner of Dunn & Locust, Dale",639
RESIDENTIAL AREA,639
FT. SMITH,638
STATION NEAR INTERSECTION OF WHITEROCK CANYON RD & QURAY CANAL,638
Edison,637
ATMOS ENERGY,636
609 60TH AVE. SW,636
"Rangely, Golf Course",636
Indpls- E. Michigan St./ Thomas Gregg Sch. 15,636
TULSA SOUTH,635
VON HILLERN ST,635
6CM Anthony,635
Youngstown Fire St7,635
OPEN FIELD/RESIDENTIAL AREA BY DESCHUTES RIVER. CITY PUMP STATION.,633
MARGARETTA CATEGORY B CORE SLAM PM2.5.,633
"Vogelaar Park, Glenwood Springs",632
GEORGETOWN CMS,631
FIA/Lafayette,630
WEBBERVILLE ROAD (WETX),630
Lake Tahoe Community College,628
Enochville School,628
Casper SLAMS site,625
Sequoia & Kings Canyon NPs - Ash Mountain,624
CONWAY,622
Erda,620
"Plummer, 2500 S. W- Citizens gas Plummer maintenance faciliy",620
Ontario Fire Station,619
ON ROOF OF GOOD SHEPARD LUTHERAN HOME,619
MAYFIELD ELEMENTARY,619
Guayama,619
Fajardo,618
Garfield County Library,616
Evansburg UM,616
Tualatin Bradbury Court (TBC) - Near Road Site,616
Calexico-Grant Street,616
Springfield Fire St1,615
NORTH BEND - NORTH BEND WAY,615
ELMIRA,614
Cupertino Monta Vista,614
Lake Jackson,614
Sidney Oil Field,613
KENNEWICK - METALINE,612
KAWK PARK,610
Simmons Park,610
Palo Verde,609
CHANNELVIEW NORTH,608
Morongo Air Monitoring Station,608
University of New Orleans,606
Carson City Armory,606
Primrose Ave,604
Carlsbad Caverns NP - Maintenance Area,600
Sequoia & Kings Canyon NPs - Lower Kaweah,599
13TH & ST PAUL,599
Lone Pine PM,599
Grand Canyon NP - The Abyss,598
Hillcrest High School,598
ARVADA,597
Yellow Springs,597
I-25,596
Wenonah Elementary School,594
Yellowstone NP - Water Tank,593
Rapid City Library,592
OAKLAND,592
MONTGOMERY RCC CLOSED AND RELOCATED TO MOMS ON 01/15/2009,592
WINYAH,590
Millville,590
STERLING STATE PARK,590
BAXTER (BAX),590
ASHLAND,589
Bloomington- Binford Elementary School,589
Brawley-220 Main Street,589
Lone Pine Paiute-Shoshone Reservation,588
PISECO LAKE,588
ARABI,586
Lewis Elementary School,586
BUCKEYE,586
Fire Station #8,586
SENATOR WILLIAM X. WALL EXPERIMENT STATION,585
Follansbee Middle School - Jefferson Primary School*,584
Houston North Wayside,584
 EAST RIDGE CITY HALL,584
HERITAGE PARK,584
John Chesnut Sr. Park - East Lake,583
Leggett,582
White Fish Dead End,581
WEST CHANDLER,581
Paul Meyer,581
CONGAREE BLUFF,580
Anaheim (1010 Harbor Blvd),580
Big Piney Site #3,580
Morrison Ave,580
Carmel Valley,580
POINT=CENTER OF MASS OF MANMADE MATERIALS AT SITE,580
Athens PM 2.5 monitor,577
Athens,576
Port Authority,576
DEQ Piedmont Regional Office,576
Buffalo Near-Road,575
Sebastopol,575
ON TOP OF THE FIRE STATION #1 ROOF,574
Kihei,574
ISU HARRIS PHYSICAL PLANT,573
BELLEAYRE MOUNTAIN,572
EAST OF BATTLEGROUND RD. & MARKER DR. INTERSECTION,571
COLLEGE POINT POST OFFICE,571
Buffalo,571
Metropolitan Airports Commission,570
Gilroy,570
T.K. Gregg,570
Cody SLAMS site,569
US-EPA Laboratory,568
SOUTH OF CRAWFORD & POLK INTERSECTION,567
Davenport,566
Packard Court Community Center,566
LACROSSE - DOT BUILDING,566
Santa Anita Christian Academy,566
Arapahoe Community College,566
"Blue Ridge, I-70",565
AT THE CORNER OF CENTER ST AND COLUMBUS AVE,564
HILLSIDE,564
United Avenue,564
CTA BUILDING,564
Redlands,564
Newark  PARKING LOT LAIRD CAMPUS,563
Smoky Row Near Road,563
Victoria,562
St. Petersburg College,562
Greenwich Point Park,562
PAYSON WELL SITE,560
Conneaut,559
FLAGSTAFF MIDDLE SCHOOL,559
Albemarle High School,558
FORT COLLINS - WEST,558
Maryville PM 2.5 monitors,557
Dillard School,556
Pinedale Gaseous,555
GADSDEN C. COLLEGE,555
MT NINHAM,554
Clairton,554
BAY ROAD,553
Chicora Elementary School,552
Perdue,552
Dyersburg PM 2.5 monitor,552
"DAVENPORT, ADAMS SCH.",551
San Jacinto Elementary School - Deer Park Junior High School*,550
Corpus Christi Palm,550
County Line,549
Meridian,548
Great Smoky Mountains NP - Clingman's Dome,548
WELCH,547
THOMPSON FALLS HIGH SCHOOL,546
Pompano Highlands,545
Sandersville,545
ST BONIFACE SCHOOL,544
ED SPEAR PARK (SMITHS GROVE),543
Sandy Lane,543
Tracy-Airport,542
TEN MILE CREEK DNR OFFICE,540
LIBERTY SCHOOL,539
Murphy Ridge,538
Nampa - Fire Station,538
MICMAC HEALTH DEPARTMENT,538
Bucktown - Coast Guard Station,536
CLIO,536
Bensley Armory,535
San Jose - Knox Avenue,534
MSP Airport,534
Laney College,534
Chalmette Vista,534
Brockton Buckley,534
"ST.ANDREWS STATE PARK, PANAMA CITY BEACH",532
Great Smoky Mountains NP - Cade's Cove,532
Gifford,532
ORANGE GROVE,531
Ocala YMCA,531
Bishop Tribe EMO,531
COBURN ROAD,530
Columbia Pm 2.5,530
MILWAUKEE - FIRE DEPT. HQ,529
MERRYWOOD,529
Rock Springs SLAM site,528
Baker,527
Walter Johnson,527
Lenoir (city),527
Ancora State Hospital,523
Lafayette / USGS,522
Hayes School,522
"VA, TUSCALOOSA",521
LAT/LON IS CENTER OF TRAILER,520
JACKSON MIDDLE SCHOOL,520
Texarkana,519
MADISON - UNIVERSITY AVE WELL #6,519
TRAILER ON CAMPUS OF INDUSTRIAL TECH HIGH SCHOOL,519
BOOKER T. WASHINGTON ES,517
TANGERINE,517
6ZL Holman Road,517
Houston Westhollow,516
Wyandotte Park,516
POTOSI,515
Slippery Rock,514
Rahway,514
Laramie SLAM site,514
MOORE WATER TOWER,514
SCHOOL (EASTSIDE),514
Ontario-Route 60 Near Road,514
Butner,513
Palm Springs Fire Station,513
MENA,513
Rochester Near-Road,513
WASHINGTON IRVING JUNIOR HIGH SCHOOL,512
GREENVILLE SCHOOL,512
Helena Lincoln School,512
Lincoln Park School,511
NICHOLASVILLE,511
Jackson SLAM site,511
DYSART,509
E. Rivers School,509
Parker County,509
Southside Playground,507
SOUTH EAST HEIGHTS,506
"SITE IN SIMI VALLEY LANDFILL. NEAREST TRAFFIC HWY 118, SO, 1/2 MI.",506
Phelan-Beekley Road & Phelan Road,505
Paso Robles,504
Belle Glade,504
416 S. State St. Hwy 1- West Union,504
EISENHOWER HS,504
Mehoopany,504
Niland-English Road,503
NORTH OF LEXINGTON & EAST ARKANSAS INTERSECTION,502
Trenton,501
San Leandro,501
NIPSCO Schahfer,501
KNI,501
SOUTH OF NEVILLE ISLAND (UPWIND),500
ST. BERNARD,499
Flemington,499
Clarksboro,498
CROSSVILLE,497
MARION HEALTH CARE HOSPITAL,496
French Settlement,496
G.T. BRAY PARK,495
ADOK,494
109 BUCKLIN STREET,494
Chippewa,493
Rosselle,491
Pennsauken,491
Edmund Orgill Park Ozone,491
GREEN VALLEY  -REPLACES SITE 0007 245 W ESPERANZA,490
Stout Field 2,490
SOUTH OF SCHOOL,489
OKC CENTRAL-OSDH,489
92 FEET FROM WHE STREET,488
DENVER - CARRIAGE,488
Court House-Norwich,488
Pechanga,488
Sacred Heart Elem,488
"AT THE INSTITUTO TECNOLOGICO DE MEXICALI, MEXICALI, BCN",487
ILLINI JR HIGH,486
Greenfield 16 Barr Ave,486
Flathead Valley,486
Fort Independence Indian Community,486
Rockwall Heath,485
"DAVENPORT, BH FOUNDRY",485
Horn Point,485
531A EAST FIRST STREET,484
YORK CMS,484
Shreveport / Calumet,484
Echo Summit,483
Cleburne Airport,483
HAWKEYE DOWNS SOUTHWEST CORNER,482
SPRINGDALE,481
Lubbock-PM25,481
Tooele,480
Livermore - Old 1st St.,480
MILLBROOK,480
Ohio Bell,478
Rockefeller Library,478
BEAUFORT,477
Ridgecrest-California Ave,477
ALLENDALE SUBDIVISION,477
LYNCHBURG CITY WATER TOWER,477
Haywood Toxics,477
GORDON POLICE DEPARTMENT,477
Pitt Agri. Center,476
SE OF EL CID & PARQUE INDUSTRIAL INTERSECTION,476
FORMERLY 5962 SOUTH LINDBERGH.,475
Placerville-Gold Nugget Way,475
Eureka I Street,475
AGRICULTURE BUILDING,474
Eastlake,474
Doraville,474
WORTHINGTON,474
Tranquillity,473
SITE IS LOCATED AT PARK ELEMENTARY SCHOOL ON ROOFTOP,472
H L SNEED MIDDLE SCHOOL,472
Cleveland,470
Granbury,469
Lowry Avenue,469
HAYDEN OLD JAIL,469
Maricopa,468
Williams Middle School,468
LEROY WOOD SCHOOL,468
MCKINLEY SCHOOL,467
ENUMCLAW - MUD MTN (Army Corp of Engineers site),466
Berkeley,466
UTM COORDINATES AT PROBE LOCATION,466
MAXWELL HILL ELEMENTART - BECKLEY,466
New Hanover,465
"KEOKUK, FIRE STATION",465
Grand Island Senior High,465
Highland,464
Algonquin Parkway,463
Union Cross,462
Union News/Republican Springfield,461
Toms River,461
Lewiston,460
OtisvilleLAKEVILLE MIDDLE SCHOOL,460
Hawaii Volcanoes NP - The Observatory,460
RESIDENTIAL ZONE,459
Toll,459
UTICA HEALTH DEPT,459
UNLOADING ZONE FRESHKILLLS LANDFILL,458
Fairgrounds Garage,457
75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,457
NEWPORT PARK,456
Lebec-Peace Valley Road,456
Juel Spring,456
St. Michael Elementary School,456
Mud Run,455
Sandpoint,455
WARREN - FIRE STATION 29900 HOOVER AT COMMON,454
PINNACLE PEAK,454
YUMA SUPERSITE,454
Campbell County,454
Willows-Colusa Street,453
Grover Beach,453
CHILDERSBURG,452
FAIRGROUNDS,452
Buckskin Mine North Site & PRB-PM2.5 Network,451
GRAFTON,450
Savannah-Mercer,450
Sonora-Barretta Street,449
Mary Snow School,449
Atlantic City,448
Natchez,446
Huntley Place-Hartford,446
Medical College of Georgia,445
THE NW STREET AT THE 11 STREET,444
Hammond- Clark HS/ Robertsdale Clark HS,443
Grangeville,442
Anderson- Eastside Elem. School,440
Watertown Utility Yard,440
Lakeport-S. Main Street,440
BALLARD ROAD,439
Savannah-L&A,438
POINT=CENTER OF MASS OF MAN-MADE MATERIALS AT SITE,437
JEFFERSON,437
Jim Bridger Meteorological Station,436
South Reno,436
Delta,434
San Pablo - El Portal Center,434
2ZR SITE MOVED FROM RIO RANCHO CITY HALL TO SENIOR CENTER,433
LSU,432
San Diego - Sherman Elementary School,432
Fort Lee Library,432
Andersen Windows South,432
Malone Univ,432
French Town - Beckwith,432
SW Purdue Ag. Farm,432
Newberry School,432
MUSKOGEE WATER TREATMENT PLANT,431
RACINE,430
Sheridan - Meadowlark SLAM site,430
"Rush Island, Johnson Tall Tower",429
PONCA TRIBE,429
"Gardiner, Pray Street School  (GPSS)",429
High Street,429
NLR AIRPORT,428
SHELTER IN PARKING LOT OF INTERSECTION OF MARGINAL WAY & PREBLE,428
Health Dept,427
"CORNER OF PASEO MORELOS S/N & CALLE RIO LERMA, TECATE, BC, MEXICO",427
ALCOA P2,427
WORCESTER AIRPORT,427
"SE OF MLK,JR. FREEWAY & VILLAGE CREEK RD. INTERSECTION",426
PRIMARY PARTICULATE AND METEOROLOGICAL MONITORING SITE,426
Geismar,425
TCCHD (OLD),424
Jersey City,424
NEWPORT,423
Westmorland,423
TRI COMMUNITY COLLEGE,423
Long Beach-Route 710 Near Road,423
Santa Ynez,422
Salem - Turner at Cascade School (CJH),420
Fire Administration Building (FAB),420
King City 2,419
BARNWELL CMS,419
LAWTON NORTH,419
DRIVEWAY TO BAKEY RESIDENCE,418
COWTOWN,418
Madera-Library,417
Belgrade Conagra,417
Rosenstiel,416
Jackson-Clinton Road,415
PELHAM,414
Eugene - Saginaw,413
Dayville,413
Berkeley- Aquatic Park,412
Cedar Creek,412
Boulder City,411
PSI/Duke Energy- Gallagher Network/ Bald Knob,410
ROCK HILL Water Treatment PLANT,410
ECHOLS,409
COGGON ELEMENTARY SCHOOL BLDG. NORTHERN LIMITS OF LINN COUNTY,408
CERMAK PUMP STATION,408
Greeley - Weld County Tower,408
Lompoc Odor,408
DUE WEST,408
Hillwood,407
APACHE JUNCTION FIRE STATION,407
MONITOR ON TOP OF PRIMETIME PIZZA BUSINESS,407
Manteca,406
Flora-Flora Airport,406
WESTSIDE CORRALES,406
RHINELANDER TOWER,406
PSI/ Duke Energy- Cayuga Network/ Cayuga Tower,406
SPOKANE - MONROE ST,405
BCFD-TRUCK COMPANY 20,405
Utah Technical Center,404
LAZY DAZ,404
MAMARONECK,404
"ABOVE VICTOR RICON SCHOOL ROOF, BARRIO JUNQUITO, HUMACAO",403
Basin,402
SITE IS LOCATED ON ROOF OF RAGLAND BLDG,402
Mayo Clinic,402
FRANKLIN,401
"SAC AND FOX NATION, STROUD",401
ADAMS FIELD,401
Ravenna,401
Herriman #3,400
Lee Vining,400
KENT - JAMES & CENTRAL,399
Northwest Police Station,398
Harriet Tubman Middle School,398
Vernal #4,398
Cleveland Fire St4,398
SITE 20/30 CLUB SPECIAL PURPOSE MONITORING NETWORK,398
"APPLE AVE, NORTH 375 FT; AMBROSIA ST, EAST 184 FT",398
Del Mar,397
Paradise - Airport,397
Tuscan Butte (seasonal),395
WAVERLY AIRPORT SITE,394
Paw Park,394
Felton Elementary School,392
"Georgia Tech, Ford Environmental Science and Technology Bldg, roof",392
Charles Russell Elementary School ,392
KANE COUNTY HEALTH DEPT,391
CAMP GEORGETOWN,390
West Yellowstone Park Ent #2,390
PARKGATE/EAGLE RIVER,390
Churchrock School Toxic Project,390
Houma,390
BLACK HAWK ELEMENTARY SCHOOL GROUNDS,389
Winchester Courts Building,389
Medford MET STATION IS BY ROSSANLY DRIVE AND ROSS LANE (MTV),388
South Carroll,388
Bridgham School site,388
BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA,388
"BUFFALO, LW MINING",386
La Posta Reservation,386
Y001,386
FAIRPORT HIGH SCHOOL,386
NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,385
6493 FIRST STREET SW,385
MUSKEGON,385
6Q Las Cruces,385
UPTOWN ZUNI PARK,384
FALCON FIELD,384
Sloughhouse,384
Black Hills Power Site 4,384
Copper View,384
SITE LOCATED ON SCHOOL ON NW CORNER OF BROWN AND COLLEGE,384
SCOTT COUNTY PARK,384
Kokomo- Fire Station,384
Pala Airpad,384
Batavia,384
COLORADO SPRINGS - COLLEGE COLLEGE,383
SE OF TOMAS FERNANDEZ & AVENIDA DE LA INDUSTRIA INTERSECTION,382
COMBINED EASTON SITE (420950100) AND EASTON H2S SPECIAL STUDY SITES,382
Alexandria,382
Foothills,382
Auburn-Atwood,381
"SITE LOCATED AT NORTHERN KY WATER SERVICE PLANT, 700 ALEXANDRIA PIKE",381
Sidney 201,381
Humboldt Hill,381
PSI/ Duke Energy- Wabash River Network/ Wabash Tower,380
Sinclair Refinery Meteorological Station,380
5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,380
Mackville,380
Atascadero,380
Denver Swansea Elementary School,379
LYNNWOOD - 212TH,379
EAST BEND,379
22ND & ALVERNON,378
MORTON ARBORETUM,378
Long Beach (Hudson),378
NMH48217 NEW MT HERMAN CHURCH,376
Fritchie Park (McClane City),376
Elizabeth,376
U.S. Coast Guard Reservation,376
Pilot Point,375
Redding - Toyon,375
Redding - Buckeye,375
SW OF PILGRIM & PANDA INTERSECTION,375
FOUNTAIN HILLS,374
Palmer,374
Watkins Mill State Park,374
LAT/LON IS APPROXIMATE LOCATION OF SCIENCE CENTER,374
Jerseydale,373
HEMPSTEAD,373
PSI-Gallagher,372
Wrightwood,372
OCI #4,372
Aurora East,372
EAU CLAIRE - DOT SIGN SHOP,371
SANDHILL EXPERIMENTAL STATION,371
Laura MacArthur School,371
PARKER FIRE STATION,370
Cottage Grove - City Shops (CGC),370
Sacramento-Goldenland Ct.,370
Fort Worth California Parkway North,370
LAT/LONG IS OF SAMPLING INLET,370
Black Thunder BTM 36-2,369
RURAL THUMB AREA OZONE SITE,369
Maryland Heights,369
Oceanside-Mission Ave,369
Washington Crossing,369
Hudson K-8,368
FIRE DEPT ADMIN BLDG,367
"TRAFFIC, RURAL PAVED ROAD",367
Boone (School),367
FENCED-IN AREA BETWEEN I-94 OFF-RAMP AND RESIDENTIAL AREA,367
PENN STATE OZONE MONITORING SITE,367
WEST VIEW School,366
Santa Rosa Rancheria,366
DOTHAN (CIVIC CENTER),365
Eagle Pass,365
"R&P SEQ. SAMPLER, CO-LOCATED, CORE SAMPLER, ROOF TOP, SLAMS",365
HIDDEN VALLEY,364
LEWISPORT,362
James S. Long Park,362
Wyoming Refining,361
Fort Griswold Park,361
Converse County Long-Term,360
Moscow,360
ROSE ELEMENTARY,360
Alachua,360
COACHLINE,360
Fernandina Beach Waste Water treatment plant,359
Remount,359
New Albany,359
"EQB #63 - VILLA RICA, BAYAMON",359
GREENWOOD,358
Scottsbluff Senior High School,358
LOCATED ON FOREST SERVICE LAND NE CORNER OF T147N R104W SEC 7,358
Linkhaw,358
CAVE CREEK,356
ALAMO LAKE,356
Sutter Buttes (seasonal),356
GREER,356
LAKE GENEVA,355
SHORT CREEK,355
"Lewes SPM SITE, NEAR UD ACID RAIN/MERCURY COLLECTORS",354
FRESHKILLS EAST,354
Near Rd,354
Pueblo - Fountain School,354
USEPA REGION 1 LAB,354
SALTECH (FALLAW),353
Arches NP,353
Phillipsburg,353
Morristown Amb Squad,353
Charlestown CAAP,352
Johnson-Riley Road,352
"Labadie ""Plant Site""",350
PNS,350
Elizabeth Mitchell Bldg,350
MARBLE CITY SHELTER,350
HOUSTON REGIONAL OFFICE,349
VEHICLE EMISSIONS LABORATORY,348
REPL PLA,348
EQC OFFICE PARKING LOT,348
W 3rd,348
Neah Bay (Makah Tribe),348
LAKE DUBAY,348
CONGAREE NATIONAL PARK,348
RUSSELLVILLE,347
Hermiston - Municipal Airport (HMA),346
Arroyo Grande CDF,346
PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96,345
San Jose,345
Patterson Park,344
"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",344
HAZEN DRIVE,344
Baytown Garth,344
Friendship Park,343
