local_site_name,count
Lynnville- Tecumseh HS,4912
Houston Texas Avenue,4907
"AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN",4904
KIRKWOOD,4899
NEWKIRK IMPROVE,4895
Sherwood Island Connector,4893
KINSMAN,4891
"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",4877
"2ZP,8 MI SOUTH OF ALBUQUERQUE CITY LIMITS, 1 MI EAST OF I-25",4871
Oakhill,4862
Athens,4848
"Plummer, 2500 S. W- Citizens gas Plummer maintenance faciliy",4841
SOUTHSIDE,4836
Research Farm,4836
SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD,4835
Cortez - Health Dept,4834
Ft. Walton Beach,4832
"1 HERRING CREEK RD, AQUINNAH (WAMPANOAG TRIBAL SITE)",4828
SAUVIE ISLAND-SIS,4827
ALAMO LAKE,4825
SWIFTWATER,4814
Franklinton,4806
Eugene - Saginaw,4801
SE POLICE STATION,4784
COMBINED EASTON SITE (420950100) AND EASTON H2S SPECIAL STUDY SITES,4779
SD School for the Deaf,4772
Truckee-Fire Station,4771
Harrisville,4769
Aurora East,4764
SHEBOYGAN - KOHLER ANDRAE,4755
Eugene - AMAZON PARK (EAP),4755
Dinosaur NM - West Entrance Housing,4753
SCOTTVILLE - LOCATED 550 FT NORTH OF US10,4737
Fortville- Fortville Municipal Building,4734
Batavia,4722
Compton,4722
CHESTER,4719
Bellefonte River Road Park,4715
"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",4714
Sedgwick Ozone,4713
POWDERSVILLE,4707
New Albany,4699
SITE 20/30 CLUB SPECIAL PURPOSE MONITORING NETWORK,4697
PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96,4691
Harbor Masters Office; Jonesport Public Landing,4681
CHASE (COVINGTON),4679
Alexandria Health Dept.,4672
Spring Creek,4672
"Turner Property, Old Church",4671
Albany- Albany Elem. Sch.,4667
Rockland County,4667
Sandcut/  SITE LOCATED BY HOME BEHIND SHED.,4664
2ZR SITE MOVED FROM RIO RANCHO CITY HALL TO SENIOR CENTER,4652
Columbus-Crime Lab,4651
WESTSIDE CORRALES,4649
BUTTERFIELD SCHOOL,4649
Flora-Flora Airport,4641
Mille Lacs Band,4641
Monrovia- Monrovia HS.,4639
Killeen Skylark Field,4637
Fuquay-Varina,4630
MAYVILLE,4630
MARTINSBURG BALL FIELD,4623
Pittsboro,4621
Pala Airpad,4617
Corsicana Airport,4616
Sacaton Air Monitoring Site,4610
Fellows Lake,4609
Indpls- Washington Park/  in parking lot next to police station,4604
Arnold West,4591
U S ARMY RESERVE #1,4591
Pinedale Gaseous,4591
Newark Firehouse,4575
Clute,4572
GT Craig NCore,4563
Eastside Utility,4554
APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,4543
Reading Airport,4531
Fallon,4519
Cleveland,4500
MUSCLE SHOALS,4499
Bristol- Bristol Elem. Sch.,4499
Calexico-Grant Street,4489
Newnan,4487
NORTHWEST VALLEY LOCATION,4483
LOGAN #4,4475
San Jose - 4th St.,4471
PG Equestrian Center,4460
Meridian - St. Luke's,4459
Medford at Talent (South of Medford) - (TAL),4454
RACINE,4442
ON AMTRAK RIGHT OF WAY - NEAR AIRPORT HI SPEED LINE (ELECTRIFIED),4442
LEROY WOOD SCHOOL,4440
Shasta Lake - Lake Blvd,4438
Pechanga,4428
"ARGO, HIGHWAY MAINTENANCE",4424
TCSE,4422
St Johns Air Monitoring Site,4419
Lehi Air Monitoring Station,4417
SAWGRASS SPRINGS MIDDLE SCHOOL,4409
SOUTH EAST HEIGHTS,4406
HOUSTON REGIONAL OFFICE,4392
New Bloomfield,4391
Summerville,4389
420 E. LAUREL ST.,4377
Finger Lakes,4376
Tranquillity,4367
"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",4365
Oceanside-Mission Ave,4361
Juel Spring,4358
"CAMP DODGE, GREENS GRANT",4358
Savannah,4355
Vista View Park,4352
Alba,4346
ASHLAND,4319
JOHN WOOD COMMUNITY COLLEGE,4315
Hastings,4310
Lancaster DW,4308
Twenty Nine Palms-Adobe,4301
BOTANICAL GARDEN,4288
Shiloh Church,4286
ON HILL NEAR PARK OFFICE AND MAINTENANCE SHOP,4283
HOOK FIELD AIRPORT,4275
Echo Summit,4273
High School Air Monitoring Station,4267
"Rangely, Golf Course",4250
REPLACE SITE ID #220550001,4237
JEFFERSON,4237
Edinburg,4229
FLAGSTAFF MIDDLE SCHOOL,4218
MONTEREY AMS,4215
Kutztown,4213
SANDHILL,4201
Evans,4190
U of M - Duluth,4188
Lancaster-Ponderosa St.,4176
Porterville,4169
LOCATED NEAR VISITORS CENTER,4168
YUMA SUPERSITE,4167
Moxa Arch,4165
Leopold- Perry Central HS,4165
FT MEADE LAT/LONG POINT IS OF THE SAMPLING INLET,4164
BROADUS,4160
White Cloud,4157
Basin,4150
Hillcrest Middle School,4147
Arvin-Di Giorgio,4145
Rocklin,4142
South Lake Tahoe-Sandy Way,4139
Kearny Villa Rd.,4138
MT GREYLOCK SUMMIT,4127
Birney - Tongue river,4125
INDIANTOWN,4121
Joanna Bald,4111
San Diego - Beardsley Street,4088
"WARRINGTON ELEMENTARY SCHOOL, PENSACOLA",4078
UXBRIDGE,4074
Jerome Mack-NCore,4071
Oakland West,4071
A420110009LAT/LONG POINT IS OF SAMPLING INLET,4065
SETRPC Port Arthur,4061
USPHS LAWTON INDIAN HOSPITAL,4061
York DW,4054
Y001,4048
Stuebenville,4048
HAZEN DRIVE,4045
Meraux,4043
Roanoke- Roanoke Elem. School,4036
Joshua Tree NP - Pinto Wells,4036
Madera-City,4036
"COBACH, CALLE GUADALAJARA JUST SOUTH OF AVENIDA REVOLUCION, MEXICALI",4035
Salem - Turner at Cascade School (CJH),4033
Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory,4033
SOUTH OF CRAWFORD & POLK INTERSECTION,4028
4102 Woolworth Ave. on Healthcenter Warehouse,4024
Cisco Drive,4022
CANNONS LANE,4019
SIPSEY (closed 11-01-2007),4018
FIELD OFFICE ON THE GROUNDS OF THE FORMER STATE PRISON,3995
Brownstown- 225 W & 200 N. Water facility,3994
NCORE - Sieben Flats,3982
Livermore - Old 1st St.,3980
Konza Prairie,3978
GRAFTON STATE PARK,3978
Big Piney Site #3,3973
"CORNER OF PASEO MORELOS S/N & CALLE RIO LERMA, TECATE, BC, MEXICO",3969
Ben Franklin School,3965
Columbia,3964
"AT THE INSTITUTO TECNOLOGICO DE MEXICALI, MEXICALI, BCN",3961
Cheyenne NCore,3959
JARDINE WATER PLANT,3958
Anaheim (1010 Harbor Blvd),3952
MOOSEHILL SCHOOL,3944
Fort McDowell/Yuma Frank,3940
Enochville School,3938
Dayville,3927
Talahi School,3922
Memphis NCORE site,3921
Grand Teton NP - Science School,3899
Santa Barbara-W. Carrillo St.,3897
Fernley,3895
TEN MILE CREEK DNR OFFICE,3893
San Jose - Piedmont,3883
El Toro,3873
Temecula,3871
Fairfield - Gregory,3871
Golfview,3868
MEDINA,3848
"Indian Creek Elementary School in Trafalgar, DUE SOUTH OF INDIANAPOLIS",3845
Leonia,3839
St. Michael Elementary School,3839
Ogden,3830
Roosevelt,3807
Evansville- Buena Vista,3807
Stuart,3794
Friendship Park,3786
Stanton Air Field,3780
Fayetteville Airport,3768
Aspen Park,3757
MILWAUKEE UWM-NORTH,3752
Calvert,3744
Mendenhall School,3737
Quincy-N Church Street,3734
Clemmons Middle,3733
South Bend-Shields Dr.,3732
GALVESTON ISLAND,3731
LAT/LON IS APPROXIMATE LOCATION OF SCIENCE CENTER,3686
OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER,3685
BELOIT-CUNNINGHAM,3681
Atlantic Rim Sun Dog,3673
FRANKLIN_PK,3670
NORTH BEND - NORTH BEND WAY,3661
"LADONIA, PHENIX CITY",3660
NORTH OF TOWER RD. & WATERWORKS RD. INTERSECTION,3658
DOTHAN,3654
MLK  CORNER OF MLK BLVD AND JUSTISON ST,3653
LAGRANDE - PACK FOREST,3651
Flagler,3649
Brigham City,3634
REPLACED SITE 55-131-0007,3629
Fresno - Garland,3624
Salinas-Natividad Rd.,3619
SEACOAST SCIENCE CENTER,3598
Illinois Building State Fairgrounds,3597
UTM COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,3597
MSLA Boyd Park,3595
Evansville CAAP,3579
Thomasboro,3573
ENUMCLAW - MUD MTN (Army Corp of Engineers site),3567
STATION LOCATED NEAR INTERSECTION OF 6000 SO & 10000 WEST,3560
EAST OF FUQUA RD. & HWY 121 INTERSECTION,3558
SITE LOCATED OFF PARKING LOT 2.,3555
Savannas,3554
DURHAM FIRE STATION,3553
Santa Maria-500 S. Broadway,3551
MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,3549
WAUKESHA - CLEVELAND AVE,3545
NORTHERN KENTUCKY UNIVERSITY (NKU),3542
Chico-East Avenue,3541
NORTH OF CAMPBELL & FRANKLIN INTERSECTION,3539
AG Holley,3539
Horn Point,3534
Luray Caverns Airport,3532
Cottonwood,3530
Camden Spruce Street,3528
STATION NEAR INTERSECTION OF WHITEROCK CANYON RD & QURAY CANAL,3525
GILSON ROAD,3503
LOCATED APPROXIMATELY 1 MILE NORTH OF I-5 AND I-80 FREEWAYS,3481
Kapolei,3474
Kenosha Pass,3460
Brainerd Lakes Regional Airport,3444
Long Beach (Hudson),3444
Lewistown,3441
Durham Armory,3437
7T ALONGSIDE SOFTBALL FIELD AND NEAR CHINO COPPER SMELTER,3432
FALL RIVER,3430
Mt. Mitchell,3418
CHARLESTON BAPTIST TEMPLE/SITE MOVED FROM OAQ AND FIRE STATION,3415
ROCKINGHAM CO. VDOT,3410
Meigs County Ozone monitor,3407
Bakersfield-Muni,3407
Malta,3405
La Casa,3404
Charlestown CAAP,3395
SEARS TOWER,3395
"Sheldahl, Southern Crossroads",3392
Southwest Minnesota Regional Airport,3386
FWS Wetland Management District,3385
Harlingen Teege,3381
Baytown Garth,3380
Joshua Tree NP - Cottonwood,3355
CHENEY - TURNBULL,3348
HARSHAW FARM,3324
Mountain View - Cuesta,3314
CTA BUILDING,3305
Tracy-Holden farm,3303
NW OF BORDER HWY IN ASCARATE PARK,3296
Big Creek,3292
DOYLE SPRINGS ROAD,3284
Mammoth,3280
UTM COORDINATES AT PROBE LOCATION,3277
A420110001LAT/LONG POINT IS OF SAMPLING INLET,3267
Old South Phoenix Site,3262
Waveland,3262
NCORE,3261
Sunlight Mountain,3249
Cabazon Resource Recovery Park Station,3243
LACROSSE - DOT BUILDING,3238
Ladue,3220
BOSTON LONG ISLAND,3219
"Rocky Mountain School, Carbondale",3212
Eastwood,3211
Furley,3211
THE SITE IS ON A GRASS COVERED OPEN AREA OF THE PLANT CITY HIGH SCHO,3201
Hiawatha,3192
3CRD Coyote Ranger District,3189
Casper Gaseous,3172
Jackson NCORE,3172
ANADARKO PM2.5,3158
A420810403LAT/LON POINT IS AT CORNER OF TRAILER,3149
Albemarle High School,3139
FAIRHAVEN2,3135
SW OF BONNARD & WOZENCRAFT INTERSECTION,3131
Pitt Agri. Center,3129
Takoma Rec Center,3128
BOULDER - CU-ATHENS,3114
Union County #1 Jensen,3113
SBP - Shapleigh Ball Park,3110
San Ramon,3106
Carson City-NW Corner of Equipment Yard,3103
Banning-Allesandro,3086
Victorville-Amargosa Road,3080
UCSB West Campus,3079
Brewster,3079
Sacramento-Goldenland Ct.,3075
Washington County,3074
Towanda,3074
Temple Georgia,3061
South Broadway,3050
7E Deming Airport,3034
Loudon Middle School ozone monitor,3028
SW OF PILGRIM & PANDA INTERSECTION,3024
OAKLAND,3003
WEATHER STATION - BURNYEYVILLE MESONET SITE,3001
Our Lady of Grace- Noblesville,2980
SANTA ROSA ISLAND - BECHER'S BAY - CHANNEL ISLANDS NATIONAL PARK,2978
Painesville,2977
Cooleemee WATER TREATMENT PLANT,2976
Battlement Mesa,2951
SITE LOCATED AT FILTRATION PLANT (WATER TREATMENT PLANT),2946
SOUTH BEND CAAP,2942
Sidney Oil Field,2922
Lima,2904
"WAUKESHA, CARROLL COLLEGE",2900
Greenfield 16 Barr Ave,2900
Sebastopol,2897
Brockton Buckley,2893
CONGAREE NATIONAL PARK,2888
APPLETON AVE,2882
North East Waste (NEW),2862
"PUEBLO OF JEMEZ TRIBAL TRUST LANDS, DEPARTMENT OF RESOURCE PROTEC-",2859
CHANUTE,2853
Carson City Armory,2845
Fort Griswold Park,2838
Chippewa,2790
Indpls.- I 70,2786
Middletown Airport,2785
ALCOA P2,2774
Vernal #4,2774
NASA Langley Research Center,2770
ODOT Ironton,2765
COLLEGE POINT POST OFFICE,2750
Sacramento-Earhart Dr.,2741
Foley,2732
Tucker-Idlewood Road,2717
A420950100LAT/LONG POINT IS OF SAMPLING INLET,2716
Tualatin Bradbury Court (TBC) - Near Road Site,2701
Herriman #3,2691
Humboldt Hill,2684
Granger-Beckley St.,2675
Mammoth Cave NP - Great Onyx Meadow,2674
Richmond-13th St.,2673
Donovan,2667
Highland,2650
DOT STORAGE FACILITY,2638
Lawrence Co ozone monitor,2610
inactive military resv 680 hudson rd sudbury ma 2 mi on left,2608
KENOSHA - BARBERSHOP QUARTET SOCIETY,2579
SW CORNER OF ROOF HAYWOOD CO HEALTH DEPARTMENT BUILDING,2574
Mojave NP & PRES - Kelso Mountains,2571
Kenansville,2566
HUNTSVILLE CAPSHAW ROAD,2556
Fond du Lac Band 7416,2542
FORMERLY 5962 SOUTH LINDBERGH.,2535
White Mountain Research Center - Owens Valley Lab,2529
Waynesville School,2528
Erda,2507
Foley West,2502
6ZL Holman Road,2502
ACADIA NATIONAL PARK RANGER STATION;SITE MOVED JANUARY 1998,2497
Green Valley,2497
Converse County Long-Term,2496
NARSTO SITE ARENDTSVILLE,2494
Atascadero,2483
Williston,2476
___________NO INFORMATION AT THIS TIME,2459
Table Mountain Air Monitoring Site,2454
HEALDTON LAKE,2453
Little Mountain,2438
St.Martinville,2433
Near Road I-35/I-94,2431
La Posta Reservation,2425
Hermiston - Municipal Airport (HMA),2424
Hope- Hauser Jr-Sr High School,2415
Briggsdale,2415
Red Bluff-Walnut St. District Office,2413
Santa Cruz-Bostwick Ln.,2412
EAU CLAIRE - DOT SIGN SHOP,2411
Sequoia NP-Lookout Point Ranger Station,2409
UTM COORDINATES = INLET PROBE LOCATION ON ROOF OF TRAILER,2401
TEANECK,2397
Lantana Preserve,2388
Madera-Health Dept,2376
Mesa2,2376
Daniela Banu NCORE,2369
"NEAR TOWN OF TOBACCOVILLE, BY POLLIROSA RESTAURANT",2366
Mines Peak,2365
Auburn-Atwood,2364
"TA, TAYLORSVILLE",2360
Yosemite National Park - Wawona Valley,2359
LOCATED ON THE WEST SIDE OF TOWN IN A GRASS/PARK AREA,2346
NEAR HILLTOP WATERTOWER,2338
ED SPEAR PARK (SMITHS GROVE),2329
Norco,2320
VENOM RANCH,2317
YELM - NORTHERN PACIFIC,2285
NEWBURYPORT HARBOR ST PARKING LOT,2283
Voyageurs NP - Black Bay,2279
WISHRAM - HWY 14,2276
Sabino Canyon,2272
MORRISANIA,2225
Helmsburg,2220
SPM STATION FOR BACKGROUND STUDY,2218
Old High School,2215
"TVA PSD SITE IN PUTNAM COUNTY, TN",2185
"MOBILE SHELTER, APPROX 3/4 MI E OF COLLINS ALONG COUNTY HWY JJ",2176
HILLSIDE,2170
"Ward, Sumter Co.",2165
Whiting- Whiting HS,2164
Yellowstone NP - Lake Village Ranger Station,2159
Marcellus,2158
Branson,2143
Boise - White Pine Elementary,2141
Wolf Creek,2140
BREWSTER ELEMENTARY SCH,2133
Pt. Arguello,2129
Boulder Reservoir,2111
St. Croix Watershed Research Station,2105
UTM COORDINATES = PROBE LOCATION,2104
Sonoma,2103
State of Vermont District Court Parking Lot,2096
WALTERS- RED RIVER SPM,2086
KENOSHA - WATER TOWER,2085
PRESCOTT COLLEGE AQD,2073
Sequoia & Kings Canyon NPs - Grant Grove,2058
AT TYLER AIRPORT,2054
LOCATED BEHIND LAKE WAURIKA CORP. OF ENG. OFFICE,2052
Skiatook Airport,2047
State St-New Haven,2045
NE OF AVE. DE LA INDUSTRIA & TOMAS FERNANDEZ INTERSECTION,2034
Westside,2034
A420950017LAT/LONG POINT IS OF SAMPLING INLET,2031
FAMODA FARM,2020
Waggin` Trail,2011
Spanish Springs,2004
Pawnee Buttes,1989
El Cajon - Lexington Elementary School,1986
LACEY KEOSAUQUA STATE PARK,1985
PEARL ST MUNICIPAL PARKING LOT,1981
ONE MILE WEST OF COUNTY RD 39 S. OF SHERIFF WEAPON TRANING FACILITY,1974
Taylorsville Liledoun,1972
Sunnyvale - Ticonderoga,1955
"TRANSPORT STUDY - MOUNTAIN TERRAIN, VERY MINIMAL TRAFFIC.",1946
SUNNYVALE LONG CREEK,1944
Torres Martinez Administration Site,1941
MARGARETTA CATEGORY B CORE SLAM PM2.5.,1937
San Pablo - El Portal Center,1928
Carlsbad Caverns NP - Maintenance Area,1928
"CRUZ BAY, ST JOHN U.S. VIRGIN ISLANDS",1919
"PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE",1916
Woodland-Sutter St.,1916
San Jose-W. San Carlos St.,1915
Berkeley- Aquatic Park,1910
Paynes Prairie Farm,1909
JEFFERSON - LAATSCH,1905
Las Vegas Paiute Air Quality Site,1902
Prescott Pioneer Park,1899
Redwood NP,1891
Nez Perce Tribe,1890
SITE LOCATED AT CHATFIELD RESRVOIR--CAMPGROUND REGISTRATION BLDG.,1884
SHELTER IS IN A FLAT GRASSY AREA NEAR USGS ACID DEPOSITION EQUIPMENT,1883
"TVA PSD STATION NEAR NUTBUSH, TN IN HAYWOOD CO.",1872
CENTRAL,1866
New Brunswick,1861
Chaco Culture NHP - Radio Repeater,1852
Bishop Tribe EMO,1842
ON SOUTHERN PROPERTY LINE OF PVHC PROPERTY,1839
SITE LOCATED IN BORDERLAND STATE PARK.,1829
COMBS,1826
SITE IS TRAILER LOCATED ON NE CORNER OF 32ND AND CHATTEROI STREETS,1824
Dripping Springs School,1822
MARICOPA,1820
PA DEPT CONSERVATION & NATURAL RESOURCES - PENN NURSERY GROUNDS,1814
Hammonasset State Park,1812
MS SCOTIA PRINCE FERRY FROM PORTLAND ME TO YARMOUTH NOVA SCOTIA &RET,1807
MARYVALE-POLICE STN-ENCANTO BLVD NEAR 59TH AVE,1803
Colusa Fairgrounds,1803
Ryder,1791
Hawaii Volcanoes NP - Kilauea Visitors Center,1782
Indian Springs,1777
BELOIT - CONVERSE,1772
DALE ELEMENTARY SCHOOL,1755
ANNA,1745
BLOODWORTH,1737
Silt-Collbran,1734
PALO VERDE,1725
SITE LOCATED IN RESTROOM EQUIPMENT ROOM OF STATE PARK,1723
Blackstone,1715
Sidney 201,1713
NEXT TO TIADAGHTON SPORTMANS CLUB - NORTHWEST OF WILLIAMSPORT,1706
"OLD DOVER HIGHWAY CADIZ,KY",1702
SITE IS APPROX1/2DISTANCE BETWEEN GASTON 1.5MI I 95 ON S.SIDE  HWY46,1699
SHEBOYGAN - HAVEN,1698
Hinds CC,1695
Kinsman Maintenance,1677
NORTH OF EASTERDAY AVE LK SUPERIOR STATE UNIV,1677
Yosemite NP - Camp Mather,1674
Lindon,1667
LOCATED JUST EAST OF THE NATIONAL GUARD ARMORY,1662
ADEQ,1646
Fond du Lac Band,1644
North Scottsdale,1642
Coastal Carolina University,1639
Yosemite National Park - Headquarters,1639
Gasquet,1638
Whitmore,1635
Lakeport-S. Main Street,1631
Rockefeller Library,1625
KOEBEL SCHOOL IN SOUTH COLUMBUS,1617
Honeycutt School,1594
Bethel Smith Farm Road,1577
DENTON MUNICIPAL AIRPORT ON AIRPORT ROAD,1569
YUMA GAME & FISH,1566
ROSE PARK,1553
Bakersfield-Chester Ave.,1549
SOUTHWEST CORNER OF SKYHAVEN AIRPORT,1548
"BOWDOINHAM, MERRYMEETING BAY, BROWN'S PT  (BMB)",1546
Chalmette High School,1538
University Meadows,1533
Norwood,1529
DENVER MUNICIPAL ANIMAL SHELTER,1526
Copper View,1526
YORK (LANDFILL),1525
HOLLY NAVARRE MIDDLE SCHOOL,1523
Tahoe City-Fairway Drive,1512
GLEN BURNIE,1508
Tooele,1498
LOCATED IN THE CLERMONT COUNTY MAINTENANCE MANAGEMENT FACILITY,1487
Kokomo- E. Vaile Rd.,1483
"SITE LOCATED AT NORTHERN KY WATER SERVICE PLANT, 700 ALEXANDRIA PIKE",1481
"TRAILER ON W SIDE OF JOHN PAUL RD, APPROX 200' N OF W HIGH ST",1479
"Walden - Colorado, Chandler Ranch",1477
Rist Canyon,1473
Joshua Tree NP - Cottonwood Visitor Center,1471
ORR,1470
RACINE - PAYNE AND DOLAN,1463
"AT CBTIS, CORNER OF CALZADA CUAUHTEMOC & CALLE RIO ELOITA, MEXICALI",1463
Lake Ilo,1459
609 60TH AVE. SW,1445
SM Youth Camp,1445
Ajax Mountain,1444
Shenandoah NP - Dickey Ridge,1435
 Sherwood  -  Lasich and Roy Rogers (SLR),1431
Mercedes,1431
Shenandoah NP - Sawmill Run,1426
MONITOR LOCATED IN THE GATEHOUSE FOR THE LAKE FRANCES DAM,1422
Johnson County,1412
"EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO",1411
COHUTTA WILDERNESS FOREST,1404
Trout Creek Pass,1399
SALT RIVER PIMA - MARICOPA ADMINISTRATION COMPLEX,1386
HAWAII VOLCANOES NP - THURSTON,1384
Anacortes-202 Ave,1382
"ON ROOF OF WHITNEY ELEMENTARY SCHOOL.  NEIGHBORHOOD SCALE, PROBE HT.",1377
PROBE LOCATED 39 M FROM S EDGE AND 2 M FROM E EDGE OF ROOF.,1376
"TENNESSEE VALLEY AUTHORITY PSD SITE IN HAMBLEM COUNTY, TN",1374
SITE LOCATED NEXT TO NAVY RAKE STATION ON SMALL POINT IN PHIPPSBURG,1368
Located in APC Building,1364
ChelmsfordNR,1360
SHAVER LAKE SUMMMER OZONE SITE,1357
Union County #3 Wagner,1351
LOCATED INSIDE SACO RIVER RANGER STATION,1338
"Paonia, Colorado",1336
Near Road,1335
"TRAILER AT S END OF FIELD ALONG 270TH AV, APPROX 1/4 MI W OF 90TH ST",1334
San Luis Rio Colorado Well 10,1334
SITE LOCATED 681 METERS SE OF PREVIOUS SITE; 39-165-1002,1333
Cooley,1321
FILLEY STREET,1318
SHELTER IN PARKING LOT OF INTERSECTION OF MARGINAL WAY & PREBLE,1317
LAWTON SOUTH,1317
Searchlight,1313
Loudon Pope site,1308
Willows-N. Villa Ave,1306
QUEENSBORO COMMUNITY COLLEGE,1292
ATHENS OU,1288
NATIONAL GUARD HQ-CO DEPT OF EMERGENCY MANAGEMENT-N 52ND & MCDOWELL,1287
Hanford-Lacy Blvd,1286
Crawford Woods,1279
PONCA TRIBE,1273
Copan,1270
709 MILL RD SE YELM - FIRESTATION,1266
Cumberland Gap NHP - Hensley Settlement,1263
Palmer,1254
WEST OF SAMSON ON COUNTY RD 54.  FIRST TURN RT AT RD ENTERING HWY 54,1254
UTM COORDINATES = INLET PROBE LOCATION ON ROOF OF BUILDING,1248
Tallgrass Energy Partners - Gaseous,1237
ROSELAKE2 9870 STOLL RD,1237
NORTH OF LEXINGTON & EAST ARKANSAS INTERSECTION,1236
HOWLAND SEED ORCHARD,1235
LAWRENCE AIRPORT,1233
SHELTER LOCATED IN OPEN FIELD NORTH OF BUILDINGS AT 900 WOOD RD,1232
Jonah,1224
Trona-Athol,1217
"REPLACES THE ADAMS ST. SITE, 390811012",1211
Cupertino Monta Vista,1211
Elk Springs,1196
OZONE AND METEOROLOGY MONITORING STARTED AUGUST 2001.,1192
W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH,1189
UTM COORDINATES = INLET PROBE LOCATION ON ROOF,1169
29 Palms,1164
McClure Pass,1146
LAY PEAK,1140
"BREWSTER ELEMENTARY SCH., ZB",1137
Napa Valley College,1137
MARBLE CITY SHELTER,1134
MOUNT ORD,1134
TRAILER LOCATED 1/2 MI S OF INTERSECTION W/HWY V IN WILSON TWNSHP,1129
Berkeley,1121
Joshua Tree NM - Lost Horse,1120
Mira Loma (Bellegrave),1113
Colorado NM - Maintenance Yard,1110
Coeur d'Alene - Lancaster Rd.,1108
NEXT TO THE JACKSON CO. TECHNOLOGY CENTER,1102
LOWELL CITY WASTEWATER TREATMENT PLANT,1092
TOYOTA SITE,1091
Vernal,1087
Yosemite National Park - Merced River Site,1086
OLD YORK CMS,1084
Grand Mesa,1083
Black Hawk,1080
Bend Deschutes County Road Department (BRD),1079
JERSEYVILLE WATER TREATMENT PLANT (WTP),1077
Mocksville,1075
MONITOR IS UPWIND OF TOLEDO,1073
LAKE SUGEMA STATE PARK I,1068
"TVA PSD SITE IN COFFEE COUNTY, TN",1066
WEST CHANDLER-FIRE STN-PRICE RD & CHANDLER BLVD,1055
Lincoln-2885 Moore Road,1053
NEXT TO THE LIZANA FIRE STATION #2,1053
CYPRESS RIVER AIRPORT SITE SPM CAMS 50,1040
Point Reyes NS Ranger Station,1036
"Fairplay, Colorado",1032
TowaocUMU2,1032
Ripple Creek Pass,1029
SOUTH ROAD BRENTWOOD,1027
South Lake Tahoe-Tahoe Blvd,1026
Wyoming Range,1026
Cleveland Delta State,1023
Reynoldsburg,1016
Centerburg WWTP,1016
FRESHKILLS WEST,1006
REPL PLA,1005
WEATHER STATION - TALIHINA MESONET SITE,1004
Bishop-157 Short Street,998
Yosemite National Park - School Yard,994
YUMA ARIZONA WESTERN COLLEGE,992
Kennewick_S Clodfelter Rd,990
"SAC AND FOX NATION, STROUD",977
Flattops #3,974
Snowbird,974
FARGO RESIDENTIAL,965
"APPROX 20 MILES SOUTH OF BOISE URBAN AREA, MAX DWNWND OZONE SITE.",961
Goliath Peak,961
Paradox,956
OCI #4,952
BAXTER (BAX),951
Picayune Rancheria,948
Carrithers Middle School,947
PHENIX CITY - SOUTH GIRARD SCHOOL,942
Wilson,939
Carson City Yard,938
Utah Technical Center,936
TERRAL- RED RIVER STUDY,931
Converse County - Mobile #2,924
????,919
Wetumpka Westside Technology Park,912
CPS Pecan Valley,909
Reno4,908
PLATEAU ABOVE LAPLATA RIVER LONG ROLLING PLATEAUS RANGING FROM 6400,903
Lamstein Lane,902
Colorado NM - Bone Yard,902
San Diego - Sherman Elementary School,898
LOCATED NEXT TO STENNIS AP WATER WELL,898
Flax Pond,892
Smithville Site,888
AIRPORT PROPERTY SEVERAL METERS FROM RUNWAY ACCESS,886
Mayaguez,880
ON ROOF,866
SPOKANE - AUGUSTA AVE,861
SITE AT NEW MARKET ELEMENTARY SCHOOL,860
.7 MILES E FROM OLD SITE ON S SIDE OF ST CHAS ROCK RD.,860
"NEW  MONITORING LOCATION IN ELYRIA, DOWN THE STRET FROM",859
VEHICLE EMISSIONS LABORATORY,853
POINT=CENTER OF MASS OF MANMADE MATERIALS AT SITE,851
CVH,849
South Lake Tahoe-Airport,839
Dutch John Airport,837
POINT = CENTER OF MASS OF MANMADE MATERIALS AT SITE,834
DESERT OUTDOR CENTER,828
Nevada City,824
NW CORNER OF TRAILER,819
UTM COORDINATES = INLET PROBE ON ROOF OF TRAILER,812
PFLIGERVILLE WASTEWATER,811
CITY OF ASPEN GOLF PUMPHOUSE,811
"REINHARDT COLLEGE, SAMUEL C. DOBBS BUILDING",808
LOCATED EAST SIDE OF LACONIA AIRPORT,803
SHELTER IN HAY FIELD 30 METERS EAST OF FARM POND.,801
WAGENER DOT,792
Sinclair-Mobile #2,790
GARDEN/TRINITY CHRISTIAN CHURCH,786
Union,779
