local_site_name,count
Twenty Nine Palms-Adobe,2401
Kenansville,2390
Bakersfield-California,2373
ADM,2371
Spring Grove,2366
Mountain View 17,2357
PORTABLE SHELTER BETWEEN SAUK AND OTTAWA AVES ALONG BAY BEACH RD,2354
Happy Hill,2345
Verso Bean,2340
Crouse,2329
Berkeley,2240
"MOMS, ADEM",2222
Shenandoah NP - Sawmill Run,2194
Ben Franklin School,2192
Searchlight,2190
Escondido,2190
"TVA PSD SITE IN COFFEE COUNTY, TN",2186
Sloss Shuttlesworth,2186
LOCATED AT SOUTH ADAMS COUNTY WATER PUMPING STATION,2186
Andrew Johnson School,2182
Trona-Athol,2180
Cayuga East,2178
Cayuga West,2174
Oceanside-Mission Ave,2168
SITE IS APPROX1/2DISTANCE BETWEEN GASTON 1.5MI I 95 ON S.SIDE  HWY46,2164
Spiritwood Energy Station,2159
TAYLORS,2148
BLGS BRIDAL SHOP LOW POINT IN TOPOGRAPHY OF URBAN BILLINGS,2138
Kearny Mesa,2132
Murphy Ridge,2130
Military Park (GHIB),2088
Honeycutt School,2068
7 MILES WEST OF TOWNSEND,2067
IS LOCATED AT THE RIGHT SIDE AND IN THE FRONT OF SCHOOL ZONE,2066
"Walden - Colorado, Chandler Ranch",2043
WIS RAPIDS TOXICS SITE,2004
FARGO RESIDENTIAL,1948
YORK CMS,1918
TRAILER IN OPEN LOT ACROSS FROM CARGILL SE,1912
BAXTER (BAX),1893
Utah Technical Center,1868
TRINITY (CLOSED),1861
EASTON MCCAIN FOODS SPECIAL PURPOSE SITE,1848
CPS Pecan Valley,1824
MAYVILLE,1816
Shenandoah NP - Dickey Ridge,1812
South Pass,1753
Colorado NM - Bone Yard,1740
East Chicago-Marina,1736
CUF STATION 26,1678
PIKEVILLE PRIMARY,1640
Reno4,1638
Near Road,1634
ECHOLS,1620
POINT = CENTER OF MASS OF MANMADE MATERIALS AT SITE,1606
WHISKEY JOE OIL FIELD - SOUTHEAST END,1582
SHELTER IS IN A FLAT GRASSY AREA NEAR USGS ACID DEPOSITION EQUIPMENT,1582
Charlestown CAAP,1571
SOUTH BEND CAAP,1556
PFLIGERVILLE WASTEWATER,1544
Ogden Dunes- Water Treatment Plant,1534
EQB #54 LA PUNTILLA CATANO,1522
BOYER (HOLLY HILL),1518
DODGE CITY,1515
C001,1512
Sinclair-Mobile #2,1506
"TVA PSD SITE IN DICKSON COUNTY, TN",1504
"TVA PSD SITE 19.8 MILES NE OF CLARKSVILLE, TN (NEAR GUTHRIE, KY)",1484
SITE IS LOCATED IN THE PARKING LOT OF MURRAY HALL,1476
GREY SITE,1460
Meigs County Ozone monitor,1456
Jenison,1454
ROBINSON SITE,1448
W1-SAND DRAW-01,1443
El Cajon - Floyd Smith Dr.,1442
West Johnston Co.,1440
Cooleemee WATER TREATMENT PLANT,1434
"TENNESSEE VALLEY AUTHORITY PSD SITE IN BRADLEY COUNTY, TN",1408
Virginia City Hall,1400
ALAMO LAKE,1390
USPHS LAWTON INDIAN HOSPITAL,1365
Flint Hills Refinery 439,1362
LOCATED ABOUT 1/4 MILE WEST OF SITE,1326
FIELD OFFICE - CONTINUOUS MONITORING - REPLACES 33-015-0009,1306
RIVERSIDE,1302
"TVA PSD STATION NEAR NUTBUSH, TN IN HAYWOOD CO.",1293
Benicia - VIP,1282
Boulder City,1276
Waikoloa,1272
SPA - Irving St.,1268
STEEL DYNAMICS,1256
OWENS CORNING ON LOWER BROWNSVILLE RD MONITOR NEAR FIBERGLASS RD,1254
"TRAILER IN FENCED IN PAVED LOT, CORNER LEXINGTON & E. FERRY",1253
PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96,1253
Laramie County Mobile,1228
OWENS CORNING PLANT MONITOR NEAR INTERSTATE 40,1212
"Eliot, Sawgrass Lane",1204
GREENWOOD,1186
"SERGEANT BLUFFS, LUTON SCH.",1158
NORTH EAST OF BASIN F COLOCATED WITH MET 4,1156
HAWKEYE DOWNS SOUTHWEST CORNER,1152
University Medical Center,1131
DEVILS LAKE PARK,1124
POINT=CENTER OF MASS OF MANMADE MATERIALS AT SITE,1110
"TVA PSD SITE IN PUTNAM COUNTY, TN",1106
WEST PHOENIX,1104
James Town Mobile,1098
UNKNOWN,1090
SE CORNER OF PAYLIS STADIUM,1076
AMG South,1070
AMG North,1065
Oakland-International Blvd.,1058
SMELTER STUDY SITE #2,1056
WEST OF WARD & WYATT RD. INTERSECTION,1048
Sunny Farms West,1044
TVA PSD SITE 15 KM E FROM KINGSTON STEAM PLANT,1024
CEMMERCIAL ZONE WITH HEAVY TRAFFIC FLOW.,1018
City of Alexandria Transportation and Env. Services Maintenance Bldg,992
Riverton Mobile,983
HOULTON FIRE STATION MONITOR SHELTER,980
Tata Gaseous,972
CHASE (COVINGTON),938
"120' NORTH OF RIVERCREST DR, 2600' WEST OF STATE HIGHWAY 35",937
PRIMARY PARTICULATE AND METEOROLOGICAL MONITORING SITE,912
Dayville,910
ACADIA NATIONAL PARK RANGER STATION;SITE MOVED JANUARY 1998,904
SITE IS IN A FIELD SOUTHEAST OF THE NIXON POWER PLANT,903
27KM N OF ALLENTOWN RURAL SITE ON A KNOLL WITHIN A LARGE CLEARING,888
Globe,885
SB25 trailer at Hollenbeck School,878
SW Purdue Ag. Farm,866
TROUT LAKE,864
ROUND UP - BULL MOUNTAIN POWER PROJECT,862
TRAILER AT INTERSECTION OF RIDGE AND SYCAMORE ST,858
Newcastle Mobile,855
ON NEWPORT NEWS SCHOOL MAINTENANCE FACILITY,840
HARDIN POWER PLANT #1,827
PORT EDWARDS,825
CORPUS CHRISTI CITGO2 ON DUNN-MEANEY RD. (COUNTY RD 52A &IH37,800
Cody Mobile,797
UCETI,794
YUMA SUPERSITE,782
USMC Reserve Center (Gandy),780
Casper Mobile,775
"TVA PSD SITE IN ACKERMAN , MS",757
Jackson Mobile,749
Hermiston - Municipal Airport (HMA),744
"TVA PSD SITE 8.0KM S-SW FROM DOWNTOWN, KNOXVILLE",736
"OLD DOVER HIGHWAY CADIZ,KY",732
"TVA PSD SITE AT ROSCOE TURNER AIRPORT, CORINTH, MS",732
DEQ Tidewater Regional Office,731
Seedskadee,731
"IN 8'X10' SHELTER AT RED ARROW PARK, APPROX 180' S OF GREEN ST",730
Torrey Building,730
TVA PSD SITE,730
MUSCLE SHOALS,730
"TVA PSD SITE IN MUHLENBERG COUNTY, GREENVILLE, KY",730
City of Burlington Parking Lot,730
Red Leaf AQ,730
"TVA PSD SITE IN TUPELO, MS",730
Castle Hayne,728
JONES SITE,728
Laramie Mobile,727
Signal Hill (LBSH),726
San Francisco - Bayview Hunters Point,726
MCADAMS SITE,720
LAREY SITE,720
SOLLEY SITE,720
"300 FT BEHIND RAINBOW CASINO, MOBILE SHELTER, RURAL NEKOOSA",718
Sheridan Mobile,717
Cheyenne Mobile,717
Pulp Mill Road,716
"DUNCANVILLE, TUSCALOOSA",714
"TVA PSD SITE IN LOUDON CO., TN",711
OtisvilleLAKEVILLE MIDDLE SCHOOL,710
A.E. STALEY MANUFACTURING CO  SAGAMORE PLANT,708
Boundary Waters,705
Big Bend NP - K-Bar Ranch Road,702
Torrington Mobile,694
Big Thicket NPRS - Radio Tower,689
"TVA PSD SITE NEAR BATESVILLE, MISSISSIPPI",686
OPEN AREA NE OF VISITOR PARKING LOT AND ADJACENT TO AIRPORT RD,686
ADEM MALLARD CREEK PM10 STATION NEAR DECATUR AL,678
"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",672
Chippewa,666
DENVER MUNICIPAL ANIMAL SHELTER,658
COUNCIL BLUFFS ENERGY CENTER,649
Ukiah-Gobbi Street,645
St. Joseph Pump Station,636
MILWAUKEE - UWM UPARK,614
LOCATED SW OF MILL ON FALCON RD,608
Willits-899 South Main Street,606
TRAILER SITE CITY PROPERTY,580
Wilmington-N. Mahar Ave,571
SF-USD,542
SITE IS LOCATED ON THE NORTH-WESTERN EDGE OF MARCOTTE PARK,526
"SINCLAIR OIL REFINERY SINCLAIR, WY CONTINUOUS SO2 SITE",526
Salinas-Natividad Rd.,522
Rockwell,496
Enochville School,496
NORTHEAST OF CITY OFF OF MARSHEFFEL ROAD,456
WEST OF THE CITY NEAR THE FLORISSANT FOSSIL BEDS NATL MONUMENT,454
Youngstown State,452
ALCOA S1,448
ALCOA S2,448
Barstow,446
Socorro Hueco,445
Laramie I-80 Mobile,438
ALCOA S3,432
ON MAIN FLOOR OF CAMPGROUND OFFICE,424
HUNTSVILLE OLD AIRPORT,388
Anaheim (1010 Harbor Blvd),362
NAUGHTON POWER PLANT SO2 SITE LOCATED 2.0 MILES NW OF PLANT,362
Reseda,362
Pasadena,362
San Bernardino,362
West Los Angeles,360
Ft. Wayne- Beacon St.,354
TRENTON,352
Upland,320
North Shore Mining Industrial Site NM7,306
Kemmerer Mobile,306
POWDERSVILLE,294
SCOTT COUNTY PARK,282
Roosevelt,282
Portland Cully Helensview School (PCH),280
Kenner,272
Azusa,246
Catawba Longhouse,236
ON COLUMBIA STREET NEAR INTERSECTION OF HOMEFIELD STREET,194
Taft NCore PAMS,180
SW OF BONNARD & WOZENCRAFT INTERSECTION,166
SYRACUSE COMS,156
San Jose,152
GT Craig NCore PAMS,118
Freeport South Avenue I,62
Santa Clarita-Honby St.,62
MIAMI SE #2,48
MIAMI EAST,48
ADEQ,40
CONTINUOUS SO2 ANALYZER OPERATED BY LITTLE AMERICA REFINING.,38
