local_site_name,count
Ft. Wayne- Beacon St.,40
NORTH VALLEY,38
FIRE LOOKOUT STATION,37
GREENWOOD,36
"BUILDING S OF GYM, 11 FT FROM E EDGE AND 26 FT FROM S EDGE",36
6TH DISTRICT,35
Spruce Pine Town Hall,35
LOCATED ON FUELING BUILDING ON A PIER IN THE MARINA,35
ELIZA-NR,34
Parton Place,34
SAUVIE ISLAND-SIS,34
El Centro-9th Street,34
DUE WEST,33
TRENTON,32
GLEN BURNIE,32
SAMPLER IS LOCATED ON THE NORTHWEST CORNER OF THE BUILDING ROOF.,32
WESTSIDE CORRALES,32
MERRYWOOD,32
2ZR SITE MOVED FROM RIO RANCHO CITY HALL TO SENIOR CENTER,32
Sloss Shuttlesworth,31
NW OF BORDER HWY IN ASCARATE PARK,31
Bates,30
Fairfield,30
City of Industry-Whitco,30
LYNN WATER TREATMENT PLANT,30
NORTHBOUND 200 FT TO STREET,30
LIVONIA-NR,29
Essex,29
Laura MacArthur School,29
CARIH,29
Hickory Water Tower,29
Fire Station #20,28
Carson,28
Ellyson Industrial Park,28
Northeast Police,28
SITE LOCATED OFF PARKING LOT 2.,27
Fritchie Park (McClane City),27
WAUPACA TSP SITE - HWYS 22/54,27
DAYTON RESERVOIR SITE,26
Bradley Broad Street,25
Steamboat Springs,24
COLORADO HEALTH DEPT,24
FWS Wetland Management District,24
CARY GROVE HS,24
GREENVILLE CURB MARKET,23
Butte Greeley School,21
NORTH FIRESTATION,21
CONSENTINO SCHOOL.,20
Costa Mesa,20
"OWNER IS WALTON E. CARLSON PROPERTY AT 1504 17TH AVE., MENOMINEE",19
MANITOWOC METALS,19
U.S. Coast Guard Reservation,18
MIDDLE SCHOOL - FOYER,18
Greenway Neighborhood,18
COCONINO COUNTY COURTHOUSE,17
Blue Lake,17
METALS SITE LOCATED ON ROOF OF JOHNSON PLUMBING COMPANY,17
SHORT TERM LEAD SITE... WETNIGHT RV,17
UNKNOWN COORDINATE LOCATION,16
Harrison Neighborhood,15
Bucktown - Coast Guard Station,15
Payne-Phalen Neighborhood,15
Republic Community,15
Little Earth Residental Complex,14
"AV. ALFONSO GARCIA GONZALEZ #555, Y EJERCITO NACIONAL, MEXICALI, BCN",14
Bountiful Viewmont,14
West Side Neighborhood,14
Northwest Police Station,14
BETWEEN ADM GROWMARK GRAIN ELEVATOR AND BUNGE CORP GRAIN EVALATOR,13
Thomas-Dale Neighborhood,13
Lyndale Neighborhood,13
LEXINGTON PRIMARY,12
LOCATED ON PLATFORM,12
Venetian Isles/Chef Menteur Area,12
Fort Pike State Monument,12
SITE IS OON THE ROOF OF THE POAGE SCHOOL,11
21ST & GREENUP,11
Merced-1st St.,11
SIERRA VISTA - FRY BLVD,11
Concord - 991 Treat Blvd.,10
OWENSBORO PRIMARY,10
JACKSON PURCHASE (PADUCAH PRIMARY),9
LEWISPORT,9
SITE LOCATED ABOUT 2000 FT. NORTH OF ELKEMS METALS EMISSION SOURCES.,8
PADUCAH MIDDLE SCHOOL,8
CENTRAL FIRE STA,6
A420950022LAT/LON POINT IS OF SAMPLING INLET,6
Jackson-Buena Vista Rd.,6
HIGHLAND RESERVOIR,6
Sturgeeon Bay - Thresheree,6
CHERRY CREEK DAM,5
Jackson Pike WWTP,5
AZ DEPT OF HEALTH SERVICES,5
STOCKER STADIUM,5
WIS RAPIDS TOXICS SITE,5
Portsmouth WTP,5
ON SE SIDE OF TENN AVE OPPOSITE FLA STEEL BAGHOUSE,4
LOWER VALLEY HOSP,4
FAMODA FARM,4
CENTRAL JR HIGH,3
POTAWATOMI,3
SITE LOCATED 6 METERS SE OF JD BONG RESIDENCE IN FRONT YARD,3
RICHMOND POST OFFICE,3
"Georgia Tech, Ford Environmental Science and Technology Bldg, roof",2
"SE CORNER OF VACANT LOT, SOUTH OF RESIDENCE AT 411 9TH AVE S",2
Stockton - University Park,2
WEST INDIAN SCHOOL RD,1
NEPHELOMETER UNDER ROOF ON OFFICE,1
Calexico Fire Station,1
Springfield - City Hall,1
HARRIMAN HIGH SCHOOL,1
