local_site_name,count
MILWAUKEE - COLLEGE AVE. NR,2948
MUSKOGEE WATER TREATMENT PLANT,2938
STERLING STATE PARK,2916
Howard County Near Road,2915
ARMY RESERVE CENTER ROOF- CORE MONITORING SITE,2913
Reno3,2900
Torres Martinez Administration Site,2893
NE OF 17TH STREET N & 5TH AVE N INTERSECTION,2888
Dallas LBJ Freeway,2888
HOUSTON ELLINGTON CAMS 51 ELLINGTON FIELD HOUSTON NEAR BLDG. 1151,2882
NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,2880
Austin North Interstate 35,2879
Blythe-445 W Murphy Street,2876
MT ZION - HWY 14,2866
Greenfield 16 Barr Ave,2864
COLORADO SPRINGS - HIGHWAY 24,2860
LAT/LONG POINT IS OF SAMPLING INLET.................................,2838
Johnson County,2826
GOLF LINKS,2822
MINE CREEK,2815
MOSS LANDING HARBOR AREA,2813
Jonah,2812
Seattle-10th & Weller,2798
Mill Site,2795
McDonald Observatory,2785
"Plummer, 2500 S. W- Citizens gas Plummer maintenance faciliy",2779
"DAVENPORT, BH FOUNDRY",2778
Parkway East Near-Road,2769
GOLDSBY,2769
Fresno - Garland,2757
LOCATED 550 FT NORTH OF US10,2755
Mojave NP & PRES - Kelso Mountains,2755
Wadsworth Air  and Meteorological Monitoring Site,2747
Newberry School,2739
Hilight-Reno Junction Gas Plant,2735
NEWBURYPORT HARBOR ST PARKING LOT,2734
Maryland Heights,2734
"Paonia, Colorado",2732
Herriman #3,2708
MANDAN REFINERY,2698
Huntley Place-Hartford,2679
Vernal #4,2678
Remount,2677
Donovan,2673
San Diego-12th Ave,2669
Walter Johnson,2647
Torresdale Station,2625
Brigham City,2624
STEEL DYNAMICS,2622
North East Waste (NEW),2600
San Lorenzo Valley Middle School,2599
Long Beach (South),2598
Arkadelphia/Near Road,2593
APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD,2581
COM ED TRAINING CENTER,2566
Fort Worth California Parkway North,2549
Hillcrest High School,2533
Williston,2527
BAYSIDE,2526
Hermiston - Municipal Airport (HMA),2516
Weitchpec E-BAM,2514
Andersen Windows South,2513
Sequoia NP-Lookout Point Ranger Station,2513
Atascadero,2496
West Yellowstone Park Ent #2,2493
Houston North Loop,2492
SHORT CREEK,2489
"STATION 48-B, MONITORING SHELTER AND MET TOWER LOCATED IN FIELD AT",2480
PECK,2473
San Diego -Rancho Carmel Drive,2472
MANDAN REF. NW,2466
Rancho & Teddy,2465
NORTH OF EASTERDAY AVE LK SUPERIOR STATE UNIV,2462
Globeville,2454
Lang,2447
ROOF TOP OF OLD EAST HELENA VOLUNTEER FIREHALL,2446
ROLLING HILLS AND RIDGES DOMINATE SURROUNDING TOPOGRAPHY,2442
Edinburg East Freddy Gonzalez Drive,2436
Indpls.- I 70,2432
Calvert City Elementary,2430
JD Smith,2428
Houston Monroe,2428
PFIZER LAB SITE,2425
HOPKINSVILLE,2423
LACEY - COLLEGE ST,2416
Klamath Glen E-BAM,2411
Anaheim Near-Road,2392
Anaheim (1010 Harbor Blvd),2376
PAUL SMITHS,2366
"1815 MARINE DRIVE, PORT ANGELES WASHINGTON",2365
DENVER MUNICIPAL ANIMAL SHELTER,2360
Baltimore County Near Road,2352
NE OF N. PECAN ST. & E. WEATHERFORD ST. INTERSECTION,2350
Pasadena,2343
TOWER ON HILL NEAR CHIP N SAW MILL,2323
Dry Fork Mine Meteorological Station,2318
ACADIA NATIONAL PARK RANGER STATION;SITE MOVED JANUARY 1998,2317
NE OF AVE. DE LA INDUSTRIA & TOMAS FERNANDEZ INTERSECTION,2308
Erda,2306
10 METER TOWER EAST OF HAYDEN ON RATHDRUM PRARIE.,2298
St. Marks Wildlife Refuge,2276
Dripping Springs School,2266
Lubbock-PM25,2252
TRIWEST HIGH SCHOOL --- QUALITECH_DOWNWIND SITE,2252
WSDOT FACILITY 6431 CORSON AVE S (GEORGETOWN) SEATTLE,2250
Sacramento-Bercut Drive,2243
SITE IS LOCATED IN A FIELD JUST SW OF INTERSTATE 25,2239
Long Beach-Route 710 Near Road,2236
Elk Springs,2234
Ogden,2221
Tacoma-S 36th St,2212
North Pole Fire Station #3,2204
GLEN BURNIE,2202
Eliza Downwind,2201
BUCKNER,2192
Salmon - Charles St.,2192
KENOSHA - BARBERSHOP QUARTET SOCIETY,2191
Fresno-Foundry,2189
WEST OLIVE,2179
Texarkana New Boston,2172
Ontario-Route 60 Near Road,2161
Chico-East Avenue,2157
Rocklin,2151
WISHRAM - HWY 14,2142
Casino Center,2130
"LOCATED IN PINE RIVER VALLEY, THE MOST DENSELY POPULATED AREA.",2117
Pt. Arguello,2116
Tualatin Bradbury Court (TBC) - Near Road Site,2115
"Fairplay, Colorado",2114
Colville-E 1St,2113
Santa Barbara-W. Carrillo St.,2112
Carlsbad Caverns NP - Maintenance Area,2110
Boulder Reservoir,2106
Arroyo Grande-Ralcoa,2102
TOYOTA SITE,2102
"PIERCE RD, SOUTH 250 FT., 2 LANE PAVED",2087
Union County #1 Jensen,2077
Wyoming Range,2070
Lums Pond,2068
AT TYLER AIRPORT,2067
Table Mountain Air Monitoring Site,2065
___________NO INFORMATION AT THIS TIME,2048
"10 METER TOWER, AT NW CORNER, U OF I RESEARCH CENTER",2045
PCI MET1,2044
Brawley-220 Main Street,2032
El Cajon - Lexington Elementary School,2019
Lubbock 12th Street,2012
WICHITA HD,2003
POTOSI,1998
Ontario Near Road (Etiwanda),1988
Pasadena North,1981
Scotts Valley-4,1976
Ridge,1974
Cabazon Resource Recovery Park Station,1974
Tata Gaseous,1968
Franklin Oak Grove,1967
"CRUZ BAY, ST JOHN U.S. VIRGIN ISLANDS",1958
SITE LOCATED IN BORDERLAND STATE PARK.,1956
"TRANSPORT STUDY - MOUNTAIN TERRAIN, VERY MINIMAL TRAFFIC.",1952
ECHOLS,1950
Borger FM 1559,1948
CEDAR BLUFF,1946
Orange 1st Street,1939
Redwood NP,1937
LOCATED ON 10 METER TOWER AT END OF ELLIS AV AT MUNICAPAL MARINA BLD,1936
Richland Southeast 1220 Road,1934
SUNNYVALE LONG CREEK,1933
"AT CBTIS, CORNER OF CALZADA CUAUHTEMOC & CALLE RIO ELOITA, MEXICALI",1926
Port Arthur West 7th Street Gate 2,1926
Ryder,1922
Chaco Culture NHP - Radio Repeater,1922
MILWAUKEE HAVENWOODS,1920
SOUTH FARM SITE FOR NITROGEN DEPOSITION,1918
Big Spring Midway,1917
GERONIMO,1916
DENVER - FIREHOUSE #6,1912
Cookville FM 4855,1912
Hallsville Red Oak Road,1911
San Antonio Gardner Road,1907
Amarillo Xcel El Rancho,1904
LAY PEAK,1894
OAKVILLE - HOWANUT DR (CHEHALIS TRIBE),1881
Mesquite,1879
Victorville-Amargosa Road,1874
Apex,1874
TULSA NORTH (SKIATOOK),1872
"Prairie State Generating Company, LLC",1848
Ferndale-Mountain View Rd,1848
MEADOWLARK FARM,1837
SITE IS LOCATED ON THE EASTERN RIM OF THE ANIMAS RIVER VALLEY.,1829
Malaga-Malaga Alcoa Highway,1828
ATHENS OU,1826
Kirkwood,1815
QUEEN VALLEY,1814
KENOSHA - WATER TOWER,1803
Fort Lee Near Road,1801
Magna,1801
La Habra,1796
SHEBOYGAN - HAVEN,1781
Sabino Canyon,1780
Walker River Paiute Tribe Air Quality Site,1773
Black Thunder BTM 36-2,1771
ANNA,1755
Mecca (Saul Martinez),1733
Santa Maria-500 S. Broadway,1731
Minidoka National Historic Site,1727
Sidney 201,1720
HERITAGE PARK,1706
IEPA-RAPS TRAILER,1697
"INTERSECTION OF FOUNTAIN AND ACADEMY, SOUTHEAST OF THE CITY",1696
Pomona,1689
PONCA TRIBE,1677
Blackstone,1657
ROSE PARK,1652
Urban League BUILDING ROOFTOP,1642
HAWAII VOLCANOES NP - THURSTON,1633
MET. SITE ONLY,1622
SEACOAST SCIENCE CENTER,1619
????,1617
Redlands,1611
"CAMP DODGE, GREENS GRANT",1608
LACROSSE - DOT BUILDING,1606
FENCED-IN AREA BETWEEN I-94 OFF-RAMP AND RESIDENTIAL AREA,1604
Harrisville,1603
Fairfield FM 2570 Ward Ranch,1586
DENTON MUNICIPAL AIRPORT ON AIRPORT ROAD,1584
Tatum CR 2181d Martin Creek Lake,1583
Copper View,1568
COLUMBUS,1568
TVA Fly ash spill site,1556
Joshua Tree NP - Cottonwood Visitor Center,1555
La Grande Hall and N St. (LHN),1554
Corpus Christi Palm,1548
TOP OF MICROWAVE HILL,1541
Tooele,1540
 COLVILLE - OAK ST S,1539
Beaumont Mary,1538
SEMINOE II MINE 826 SITE,1535
PAST CATTLE GUARD - EAST OF ROAD,1535
"VACANT LOT SURROUNDED BY RESIDENCES, NEAR HIGH SCHOOL",1533
"Walden - Colorado, Chandler Ranch",1525
Stn.1 Big Pine Paiute site,1524
FIRE STATION,1521
LOCATED IN PENTHOUSE ATOP CUSTOMS BUILDING,1508
Ridgecrest-Ward,1508
MARBLE CITY SHELTER,1507
WEST OF SHILOH ROAD.,1507
Quincy-3rd Ave NE,1504
"REMER ROAD MONITOR, EAST CHINA TOWNSHIP, MI",1499
BELLE RIVER MILLS COMPRESSOR STATION,1496
"MASON CITY, HOLCIM",1490
Seney,1461
Plumb-Kit,1461
LOGAN #4,1461
West Los Angeles,1461
W OF KANE AVE. WEST & 5TH ST. INTERSECTION,1459
Michigan City- 4th Street  NIPSCO Gas Station- Michigan City 4th St.,1457
LIVONIA-NR,1455
Bonne Terre,1454
Rawhide North Site,1453
Lakeport-S. Main Street,1449
"Rocky Mountain National Park, Long's Peak",1447
Rist Canyon,1446
Mercedes,1441
SHAVER LAKE SUMMMER OZONE SITE,1436
"Sequoia and Kings Canyon National Park, Lower Kaweah",1430
Lassen Volcanic National Park,1429
Lake Ilo,1427
CVH,1421
Dave Johnston Air Quality Station,1417
MSU,1411
Pinnacles National Park,1404
CTCLUSI Radar Hill - OR,1394
THOMASTON WPCF,1392
AT TOP OF 60 FT TOWER - ALONG WALL OF MUNI GAS & DIESEL POWER PLANT,1385
"Shenandoah National Park, Big Meadows",1371
UTM COORDINATES AT PROBE LOCATION,1368
Flat Rock,1368
Bayonne,1366
Camden Spruce Street,1365
BY CELLULAR TOWER TOP OF HILL,1363
Flemington,1354
SHELTER LOCATED IN OPEN FIELD NORTH OF BUILDINGS AT 900 WOOD RD,1351
Colfax,1334
SOUTH OF NEFF & NAVIGATION INTERSECTION,1330
WEST OF ROAD,1329
.7 MILES E FROM OLD SITE ON S SIDE OF ST CHAS ROCK RD.,1326
FILLEY STREET,1326
QUARTER MILE E OF HWY 395 ON HWY 203,1315
WAVERLY AIRPORT SITE,1310
Antelope Site 7,1306
Calexico-Grant Street,1304
SITE MOVED FROM LOST HORSE TO BLACK ROCK CANYON S. OF YUCCA VALLEY,1299
ST IGNATIUS SITS IN A BOWL VALLEY AND THE PREVAILING WIND DIRECTION,1288
SOUTH OF BROWNING AT BLACKFEET INDUSTRIAL SITE,1288
ON GROUNDS OF GRANTS PASS SEWAGE TREATMENT PLANT NEAR ROGUE RIVER.,1286
Rockdale John D. Harper Road,1278
PFLIGERVILLE WASTEWATER,1278
5 MI E OF HWY 395 AT COSO JUNCTION,1272
Leavenworth,1266
Mammoth Cave NP - Great Onyx Meadow,1263
Lancaster-Ponderosa St.,1253
SOUTH VALLEY,1250
Sutter Buttes (seasonal),1225
6493 FIRST STREET SW,1224
Cumberland Gap NHP - Hensley Settlement,1220
VACANT LOT ACROSS FROM NAZARENE CHURCH IN A TRAILER,1216
Nederland High School,1204
SITE LOCATED IN RESTROOM EQUIPMENT ROOM OF STATE PARK,1190
Yosemite National Park - Merced River Site,1189
Savannah-E. President,1185
Spanish Springs,1183
Elizabeth Lab,1182
NORTH OF LEXINGTON & EAST ARKANSAS INTERSECTION,1182
NORTHEAST CORNER OF TRANSFORMER BUILDING,1176
"SAC AND FOX NATION, STROUD",1173
TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),1171
NE OF 5TH STREET & AVENUE K INTERSECTION,1161
UNDEVELOPED HILL CREST NEAR AMP-OHIO'S ASH LANDFILL,1160
Reseda,1157
Grover Beach,1153
Mira Loma (Bellegrave),1150
 Sherwood  -  Lasich and Roy Rogers (SLR),1147
Colorado NM - Maintenance Yard,1129
Algonquin Parkway,1129
"Big Bend National Park, K-Bar Ranch Road",1118
29 Palms,1115
Belle Ayr BA-4,1096
Spiritwood Energy Station,1096
Vernal,1096
WIS RAPIDS TOXICS SITE,1088
Car-Barn Montgomery I -76,1086
Graymont Indian creek 50-m Met Station,1086
Salinas-Natividad Rd.,1061
CYPRESS RIVER AIRPORT SITE SPM CAMS 50,1060
HARRIMAN HIGH SCHOOL,1045
Point Reyes NS Ranger Station,1043
WEST SIDE OF PLANT PROPERTY,1035
"Great Smoky Mountains National Park, Look Rock",1016
Yosemite National Park - School Yard,1013
2800 DIKE ROAD IN WOODLAND WASHINGTON,1001
Black Thunder Mine JR5,1000
EAST OF BATTLEGROUND RD. & MARKER DR. INTERSECTION,992
Paradox,982
135 FT NE OF JOHNSON/MILLER,981
Ridgecrest-California Ave,967
Blue Lake Rancheria,962
LOCATED ON THE WEST SIDE OF TOWN IN A GRASS/PARK AREA,961
BAXTER (BAX),950
SUL ROSS UNIVERSITY,948
CALVERT CITY ELEMENTARY,944
FALL RIVER,942
WINONA ELEMENTARY SCHOOL,940
Converse County - Mobile #2,933
SOUTH ROAD BRENTWOOD,929
Cleveland Near Road,920
Olancha-Well 404,915
CPS Pecan Valley,910
Decatur Thompson,908
Meadowlark Farm,902
Yellowstone NP - Lake Village Ranger Station,897
"POKER FLAT RESEARCH RANGE, 30 MILES NE OF FAIRBANKS OFF STEESE HWY",891
A Street,890
San Diego - Sherman Elementary School,889
Flower Mound Shiloh,887
Anoka County Airport,883
Voyageurs NP - Black Bay,879
FHR 420,862
Reno4,851
Paradise - Theater,849
NELSON CREEK,844
San Antonio Bulverde Parkway,844
Utah Technical Center,823
SOUTH EAST HEIGHTS,820
Colloocated with monitoring next to Peger Rd used in UAF study,816
Union,813
East Chicago-Marina,806
BROWNING MET,806
Sinclair-Mobile #2,799
Silverton - (SJW),796
Karnes County,793
Floresville Hospital Boulevard,793
SPOKANE - GREENBLUFF,790
HARDIN POWER PLANT #2,786
Isla Blanca Park,785
Terrell Temtex,784
Devil's Tower NM - Joyner Ridge Trail,773
El Cajon - Floyd Smith Dr.,764
BONNEVILLE DAM - HWY 14,762
FRENCHTOWN (L-P),752
BUCKSKIN MINE NORTH SITE,747
"CR KENDALL-N TOWNSITE #3, HILGER",740
FIRE STATION AT GRAPEVINE,736
Bakersfield-Golden / M St,734
MICMAC HEALTH DEPARTMENT,731
R&P 1400 PM2.5 TEOM.  UNIVERSITY OF IDAHO PLANT SCIENCES SITE.,731
Red Leaf Met,730
ON A RECLAIMED CEMENT KILN DUST DUMP,730
DISH Airfield,729
NORTH VALLEY,728
UPTOWN ZUNI PARK,727
ON ROOF,726
WESTSIDE TAYLOR RANCH,726
WESTSIDE CORRALES,725
LOCATED ON ROOF OF ZOOFARI BUILDING ON MILWAUKEE CNTY ZOO GROUNDS,723
Colusa Fairgrounds,722
Fort Laramie National Historic Site,718
CONROE AIRPORT; SE OF OAKTREE & AIRPORT RD INTERSECTION,718
Bryan Finfeather Road,714
Daniela Banu NCORE,703
Lake Park,694
Riverside (Magnolia),689
2501 S 150TH SEATAC N - BETWEEN 24TH AND 26TH AVENUES,679
OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER,675
Beaver Creek Air Quality Station,670
EAST OF CTY TRK G & SOUTH OF PHILHAUER RD,669
TRAILER LOCATED 1/2 MI S OF INTERSECTION W/HWY V IN WILSON TWNSHP,667
Sacramento-Earhart Dr.,665
"375 WILSON, ALPENA CO.",663
Evergreen,661
NW OF SAN BENITO AND S. BANDERA AVE.,658
AT THE DALLAS/FORT WORTH AIRPORT,653
CHANNELVIEW NORTH,653
SHELTER LOCATED OFF THE ON-RAMP FROM THE RACETRACK TO CARMICHAEL RD,644
Picayune Rancheria,643
COLDWATER RIDGE VISITOR CENTER MT ST HELEN'S NAT'L PARK,643
Sidney Oil Field,642
Everman Johnson Park,640
Laramie County Mobile,628
Paradise-Birch St.,622
MONTEREY AMS,612
Onestop Fuel,607
Scotts Valley High School,595
Mountains Edge Park,578
NORTH EAST OF BASIN F COLOCATED WITH MET 4,578
"AT CESPM, COMISION ESTATAL DE SERVICIOS PUBLICOS DE MEXICALI",568
PROCTOR & GAMBLE NORTH SITE,565
SE CORNER OF PAYLIS STADIUM,561
Harrah-Yakama Tribe,554
James Town Mobile,553
University Medical Center,547
UPTOWN SAN PEDRO,546
549 S. SILVER LAKE RD IN CASTLEROCK - COWLITZ_COUNTY,535
Yosemite National Park - Glacier Point,533
W1-SAND DRAW-01,533
ALLENDALE SUBDIVISION,530
POINT = CENTER OF TRAILER,518
Incline,511
709 MILL RD SE YELM - FIRESTATION,502
WEST OF WARD & WYATT RD. INTERSECTION,501
Riverton Mobile,500
San Diego-Barrio Logan,495
UTM COORDINATES = BASE OF WIND TOWER,492
338 FEET NORTH TO I-696 FREEWAY,488
Virgin Valley High School,486
Oakland-International Blvd.,480
"Canyonlands National Park, Island in the Sky",476
Newcastle Mobile,475
"Craters of the Moon National Monument, Visitor Center",451
Platteville Atmospheric Observatory,450
20 MILES NW OF SHELTON IN MASON COUNTY,449
SB25 trailer at Hollenbeck School,443
Gillette Mobile,434
Jackson Mobile,432
Bakersfield-Westwind,431
Pavillion,430
Great Plains State Park,424
Casper Mobile,421
Cody Mobile,417
Lovell Mobile,412
PORT EDWARDS,410
"MET SITE FOR A BACKGROUND MERCURY SITE, TOWER LOCATED IN OPEN FIELD",407
Wilmington-N. Mahar Ave,406
Rock Springs - Mobile #1,395
Guadalupe Mountains National Park - Maintenance Area,394
Lone Pine,394
Kaukauna,394
Signal Hill (LBSH),393
"Vogelaar Park, Glenwood Springs",393
BEAVER ISLAND STATE PARK,385
Nucor Steel,384
Sheridan Mobile,384
Mojave - CA 58 Business,382
FIRST SITE. WEST OF PLANT.,382
North Hollywood (NOHO),381
"Emma Wood State Beach, Ventura",380
CORPUS CHRISTI CITGO2 ON DUNN-MEANEY RD. (COUNTY RD 52A &IH37,375
Seedskadee,372
Cheyenne Mobile,372
RPL- Richmond/ Kitchen Site,370
Torres Martinez Reservation,370
A.E. STALEY MANUFACTURING CO  SAGAMORE PLANT,366
Garrett Jr. High,366
Liberty High School,366
Laramie Mobile,365
Torrington Mobile,365
SEATTLE - DUWAMISH,365
TACOMA - L STREET,364
Lucerne Valley-Middle School,364
Rutgers University,364
City of Rocks NR - Juniper Campground,362
Felton,360
RR DONNELLEY AND SONS COMPANY,349
"Vernon St, Pawtucket",343
LOCATED JUST NORTH OF FIRE STATION,338
Walnut Community Center,335
LAKE AMISTAD,334
THIS IS THE CORPUS CHRISTI POTH SITE/NEAR THE COASTAL REFINERY CO.,332
Pulp Mill Road,327
JOHNSON AND WALES,323
Galletti,322
Frying Pan Mountain,314
109 BUCKLIN STREET,312
MILWAUKEE - UWM UPARK,308
LOCATED SW OF MILL ON FALCON RD,304
Glacier NP - Saint Mary's Ranger District,304
Shenandoah NP - Sawmill Run,290
PARLIER,286
Padre Island NS - Malaquite Visitor Center,282
Shenandoah NP - Dickey Ridge,275
Vancouver-River Rd,260
NEAR HILLTOP WATERTOWER,259
UTM COORDINATES = INLET PROBE LOCATION ON ROOF OF TRAILER,259
San Juan Bautista,244
Gasquet,243
"Mesa Verde National Park, Resource Management Area",242
HYRUM,241
SITE IS TRAILER LOCATED ON NE CORNER OF 32ND AND CHATTEROI STREETS,232
AGRICULTURAL SITE APPROX 150 YDS FROM INTERSECTION ARB SITE #16-718,224
Sequoia NP-Lower Kaweah,221
Laramie I-80 Mobile,219
MUSCATINE HS - East Campus School Roof,214
Cassopolis,199
SF-USD,197
Lyndon B. Johnson NMP - Hay Barn,186
Senior Center Air Monitoring Station,184
Lehi Air Monitoring Station,184
Red Mountain Air Monitoring Station,184
HOWLAND SEED ORCHARD,184
"Herculaneum, Main Street",183
"CASS N-S, SO AIRPORT E-W",183
East Orange,181
"Webster Street, Laconia Special Study",181
Kemmerer Mobile,171
Abraham Lincoln Birthplace NHP - Visitor's Center,171
USFS COMPOUND ON EAST EDGE OF TOWN,170
Kings Mountain NMP - RAWS Station,169
"SUNSET PARK LOCATION, BETWEEN CITY CENTER AND POTLACH CORP.,",165
FLAT AGRICULTURAL TERRAIN. INSIDE PG&E GAS PIPELINE MAINTENANCE_YARD,164
Hinckley-Jim Doering relay station,153
Ludlow,153
Cajon-Baldy Mesa,151
LAKE STREET,149
Chippewa,141
LS POWER_ -_ HIGH PLAINS ENERGY,138
"Great Smoky Mountains National Park, Clingman's Dome",134
CAP SITE,127
Boron,123
Great Basin National Park,122
SAN BERNADINO AIRPORT (NORTON AFB),122
LMOS SITE,121
JCG: Jonesport Coast Guard,120
LOCATE ON THE SOUTH CORNER OF THE HWY 89 & HWY 28 INTERSECTION.,114
Modesto-14th St.,113
EL MONTE AIRPORT - PROFILER FOR SCOS97,110
Stockton - University Park,106
Yosemite National Park - Mobile 1,103
2401 S 192ND SEATAC (TYEE VALLEY GOLF COURSE),99
Yosemite National Park - Mobile 2,95
SPECIAL OZONE STUDY - TEHACHAPI CA - (WEST OF CABLE TV ANTENNAS),92
SLCI PM25 SITE LOCATED AT 2ND & MOUND STREET.,92
Rockwell,92
ROVER STUDY FROM SCOS97,92
Bayview Ferry,92
Joshua Tree National Park - Black Rock,91
UMKC,91
Ted Walker Park,90
Inland Port,90
Chickasaw Nation storage lot,90
Taft NCore PAMS,90
BARSTOW/DAGGETT SPECIAL PURPOSE MET PROFILIER SITE,86
APPLE VALLEY SPECIAL PURPOSE MET PROFILER SITE,86
Trona-Athol,84
Jackson-Buena Vista Rd.,82
SITE @ MERCED COUNTY ADULT CORRECTIONAL FACILITY-NW CORNER OF JAIL,76
"8229 MINNICK RD., RUBICON TWP. (DETROIT EDISON PROPERTY)",69
GT Craig NCore PAMS,59
Cooley,59
FARGO RESIDENTIAL,55
PLACERVILLE- CANAL STREET,31
Freeport South Avenue I,31
Laredo College,31
Von Ormy Highway 16,31
Death Valley National Park,18
Peach Springs,7
ITEP Flagstaff,1
